listing_id,user_id,listing_type,property_type,bedrooms,bathrooms,parking_spaces,land_area_sqm,floor_area_sqm,year_built,region,city,suburb,asking_price,price_display,status,listed_date,sold_date,view_count,enquiry_count,rateable_value
6799,7109,Auction,Townhouse,4,1,1,275.3,139.6,1975,Bay of Plenty,Rotorua,South,1274518.46,Auction,expired,2025-07-02 06:52:25,NULL,1347,77,"$1,076,561"
6800,7805,Sale,House,3,1,3,1151.2,280.0,1968,Bay of Plenty,Tauranga,Otumoetai,491625.55,"$491,625",sold,2025-10-13 06:38:19,2025-11-19 06:38:19,2215,68,"$450,052"
6801,7236,Tender,House,5,2,1,1124.3,93.8,NULL,Wellington,Kapiti Coast,Central,809515.52,Tender,expired,2025-08-22 07:58:42,NULL,1340,127,"$733,409"
6802,8206,Rent,Unit,3,1,1,NULL,119.7,NULL,Otago,Queenstown,Jack's Point,1081.73,$1081pw,expired,2026-01-02 15:58:01,NULL,1661,196,NULL
6803,2599,Auction,Apartment,1,1,2,NULL,61.6,1965,Southland,Te Anau,Central,236310.74,Auction,sold,2024-06-29 15:42:34,2024-07-14 15:42:34,4942,439,"$203,691"
6804,8902,Tender,Apartment,1,1,0,NULL,133.9,2000,Waikato,Tauranga,Mount Maunganui,NULL,Tender,expired,2024-10-05 12:41:09,NULL,2551,231,NULL
6805,2960,Auction,Townhouse,3,1,2,662.3,297.6,NULL,Southland,Te Anau,East,NULL,Auction,expired,2026-04-29 20:53:13,NULL,740,26,NULL
6806,8577,Auction,House,4,2,1,228.3,346.3,1967,Auckland,Auckland City,Ponsonby,NULL,Auction,under_offer,2024-01-25 16:05:16,NULL,4876,195,NULL
6807,7315,Deadline Sale,House,3,1,3,1028.4,158.4,NULL,Auckland,North Shore,Beach Haven,1277032.05,$1.28M,under_offer,2025-06-03 19:59:53,NULL,1703,75,"$949,111"
6808,7230,Rent,House,2,2,2,854.6,273.6,2014,Auckland,Papakura,Central,1153.12,$1153pw,sold,2023-10-03 20:41:04,2023-11-24 20:41:04,7383,745,NULL
6809,7824,Sale,House,3,2,2,989.1,285.5,1952,Auckland,North Shore,Birkenhead,1910143.27,$1.91M,sold,2024-07-24 20:41:47,2024-10-01 20:41:47,5061,393,"$1,813,943"
6810,7959,Sale,Unit,4,3,3,NULL,306.6,1959,Auckland,Papakura,North,722014.86,"$722,014",under_offer,2025-09-27 16:12:25,NULL,2525,219,"$571,195"
6811,7853,Auction,Apartment,2,1,0,NULL,78.0,2023,Auckland,Waitakere,South,NULL,Auction,under_offer,2025-11-27 09:54:56,NULL,1403,112,NULL
6812,8623,Rent,House,4,1,2,681.0,229.9,1945,Waikato,Cambridge,South,806.53,$806pw,active,2026-07-10 14:37:39,NULL,269,30,NULL
6813,7138,Sale,Apartment,1,1,0,NULL,138.1,2012,Waikato,Rotorua,West,664177.11,"$664,177",expired,2024-09-10 05:37:53,NULL,2608,252,"$617,868"
6814,8777,Sale,Apartment,3,2,1,NULL,74.6,1954,Waikato,Cambridge,West,313927.24,"$313,927",sold,2023-12-31 16:48:20,2024-02-27 16:48:20,4053,152,"$259,770"
6815,7465,Sale,Lifestyle,3,1,1,41622.6,156.1,NULL,Southland,Te Anau,North,512073.43,"$512,073",sold,2024-03-12 16:34:16,2024-06-13 16:34:16,6722,503,"$485,722"
6816,8408,Sale,Townhouse,4,2,1,350.9,191.2,1969,Waikato,Rotorua,North,464968.51,"$464,968",sold,2024-04-21 06:39:14,2024-05-12 06:39:14,3176,288,"$404,546"
6817,8402,Deadline Sale,House,2,2,2,881.7,142.3,2006,Otago,Dunedin,South Dunedin,1085622.57,$1.09M,sold,2026-01-22 20:35:19,2026-02-22 20:35:19,1012,97,"$763,603"
6818,7311,Auction,Apartment,1,1,0,NULL,71.0,1950,Auckland,Auckland City,Newmarket,817894.8,Auction,expired,2024-03-29 14:56:54,NULL,4221,397,"$644,223"
6819,8452,Sale,Townhouse,3,2,1,819.6,90.7,1956,Auckland,Papakura,South,2342762.78,$2.34M,sold,2025-11-27 14:29:26,2026-02-12 14:29:26,1365,145,"$1,711,211"
6820,8932,Rent,House,4,1,2,304.2,268.6,1933,Auckland,Franklin,South,912.76,$912pw,sold,2024-02-06 18:36:34,2024-05-16 18:36:34,5426,499,NULL
6821,8777,Rent,Townhouse,2,1,2,317.3,162.7,1963,Auckland,Papakura,Central,1019.64,$1019pw,sold,2023-10-22 14:30:20,2023-11-03 14:30:20,3007,98,NULL
6822,7974,Sale,House,3,1,2,506.1,228.8,1946,Auckland,Manukau,Central,1704073.96,$1.70M,sold,2025-09-29 13:27:35,2025-10-23 13:27:35,2206,103,"$1,419,071"
6823,7630,Sale,Apartment,3,2,2,NULL,104.5,NULL,Auckland,Franklin,Central,947217.53,"$947,217",sold,2026-01-15 14:23:26,2026-04-18 14:23:26,1096,75,"$675,227"
6824,8087,Rent,Townhouse,5,3,2,750.9,172.4,2020,Canterbury,Christchurch,Fendalton,706.87,$706pw,under_offer,2024-08-05 10:47:04,NULL,4111,174,NULL
6825,8522,Deadline Sale,Unit,2,1,2,NULL,231.3,1998,Wellington,Kapiti Coast,West,727360.69,"$727,360",expired,2025-05-13 03:27:04,NULL,2973,356,"$649,387"
6826,7248,Deadline Sale,Townhouse,3,2,2,483.4,145.5,1936,Hawkes Bay,Hastings,South,461758.31,"$461,758",expired,2024-11-18 07:49:01,NULL,1974,143,"$339,027"
6827,3388,Rent,Apartment,2,2,1,NULL,101.6,2014,Wellington,Upper Hutt,South,1013.21,$1013pw,sold,2024-02-27 22:58:31,2024-03-21 22:58:31,5651,528,NULL
6828,8362,Sale,House,4,2,2,664.6,197.7,1983,Bay of Plenty,Whakatane,North,1296989.81,$1.30M,sold,2024-11-02 09:24:40,2025-02-22 09:24:40,3388,181,"$929,188"
6829,3189,Sale,Apartment,2,1,2,NULL,48.2,2002,Canterbury,Ashburton,Central,348768.04,"$348,768",expired,2025-02-01 16:23:32,NULL,2222,125,"$262,597"
6830,8139,Rent,Lifestyle,4,1,3,91121.1,246.0,NULL,Auckland,Auckland City,Grey Lynn,430.91,$430pw,sold,2026-01-28 06:41:41,2026-04-16 06:41:41,1383,46,NULL
6831,7185,Tender,House,5,3,2,676.3,294.0,2002,Nelson-Marlborough,Richmond,North,333444.05,Tender,expired,2023-08-02 21:56:20,NULL,4415,318,"$235,273"
6832,6604,Auction,Lifestyle,3,3,3,49130.8,260.0,NULL,Auckland,Waitakere,East,NULL,Auction,under_offer,2025-09-30 23:02:59,NULL,2394,180,NULL
6833,7271,Auction,Townhouse,2,1,3,995.5,340.6,2024,Auckland,Manukau,West,699245.73,Auction,under_offer,2024-08-30 09:47:50,NULL,2977,186,"$565,858"
6834,8314,Sale,Unit,3,2,2,NULL,92.2,1928,Taranaki,New Plymouth,South,619498.67,"$619,498",expired,2024-12-07 14:46:56,NULL,4484,155,"$493,008"
6835,7221,Rent,Section,NULL,NULL,NULL,3529.3,NULL,1921,Waikato,Taupo,South,611.08,$611pw,withdrawn,2023-08-20 18:04:30,NULL,6937,627,NULL
6836,8651,Sale,House,2,3,2,937.0,193.1,NULL,Auckland,Auckland City,Newmarket,2410257.55,$2.41M,expired,2024-08-23 01:56:05,NULL,2894,186,"$2,266,825"
6837,8702,Sale,Apartment,1,1,1,NULL,56.1,1981,Waikato,Tauranga,Papamoa,709265.69,"$709,265",sold,2025-11-21 21:02:27,2026-03-18 21:02:27,855,54,"$564,990"
6838,7653,Auction,Rural,4,3,3,28939.1,211.5,1938,Wellington,Wellington City,Oriental Bay,1599013.91,Auction,expired,2024-02-26 15:08:55,NULL,3746,259,"$1,329,973"
6839,3112,Sale,Apartment,3,1,1,NULL,94.3,2002,West Coast,Greymouth,North,237387.11,"$237,387",expired,2023-12-18 07:54:46,NULL,4314,498,"$196,483"
6840,5189,Rent,Apartment,2,1,2,NULL,46.8,2005,Waikato,Taupo,West,667.93,$667pw,sold,2025-09-05 20:48:14,2025-09-18 20:48:14,1066,74,NULL
6841,7257,Sale,Apartment,1,1,2,NULL,94.8,NULL,Wellington,Porirua,West,597860.24,"$597,860",sold,2025-10-04 06:42:22,2025-11-19 06:42:22,1022,59,"$533,201"
6842,7375,Sale,Rural,4,1,1,67805.7,176.2,2023,Auckland,Papakura,North,3025919.14,$3.03M,sold,2025-03-05 12:27:16,2025-06-27 12:27:16,4202,421,"$2,420,940"
6843,8641,Sale,Apartment,2,2,1,NULL,142.0,1984,Taranaki,Stratford,Central,212418.71,"$212,418",withdrawn,2025-09-24 04:21:37,NULL,941,31,"$167,662"
6844,8015,Auction,Apartment,2,1,1,NULL,114.3,NULL,Otago,Wanaka,North,NULL,Auction,under_offer,2025-12-15 18:33:32,NULL,1059,76,NULL
6845,7503,Tender,Section,NULL,NULL,NULL,405.1,NULL,NULL,Southland,Gore,South,299588.55,Tender,withdrawn,2025-10-04 15:21:10,NULL,1658,121,"$283,739"
6846,8609,Sale,Townhouse,2,2,2,682.8,113.1,NULL,Waikato,Rotorua,East,530836.96,"$530,836",expired,2025-03-18 17:30:59,NULL,1584,85,"$490,021"
6847,7462,Sale,House,3,1,1,984.6,207.2,1924,Canterbury,Selwyn,South,1062417.75,$1.06M,expired,2026-02-03 10:33:41,NULL,1165,63,"$936,771"
6848,7788,Auction,House,5,2,3,824.8,316.8,NULL,Wellington,Upper Hutt,Central,NULL,Auction,expired,2025-10-31 12:18:17,NULL,1220,143,NULL
6849,8156,Sale,Apartment,1,1,1,NULL,98.2,NULL,Auckland,Auckland City,Epsom,482285.9,"$482,285",expired,2025-06-13 07:49:01,NULL,1757,129,"$349,279"
6850,7848,Rent,House,3,1,1,700.6,346.2,1931,Canterbury,Christchurch,Merivale,393.74,$393pw,expired,2024-09-24 00:24:31,NULL,5475,581,NULL
6851,8691,Auction,House,3,2,3,226.4,202.7,2013,Wellington,Kapiti Coast,South,741852.36,Auction,sold,2024-05-03 13:33:36,2024-08-12 13:33:36,3078,100,"$545,503"
6852,7753,Sale,House,4,3,2,744.7,254.9,2017,Auckland,Papakura,South,1425156.41,$1.43M,sold,2024-06-16 17:02:08,2024-09-16 17:02:08,4791,375,"$1,335,359"
6853,7247,Sale,House,4,2,3,401.0,212.1,NULL,Waikato,Cambridge,North,1351638.35,$1.35M,withdrawn,2026-06-06 16:16:57,NULL,411,24,"$1,084,737"
6854,8487,Rent,Lifestyle,5,1,2,59468.3,165.9,1951,Bay of Plenty,Mount Maunganui,West,570.96,$570pw,sold,2026-07-06 01:54:03,2026-07-28 01:54:03,233,8,NULL
6855,8538,Rent,Townhouse,4,2,1,1079.5,151.4,1947,Bay of Plenty,Mount Maunganui,North,710.67,$710pw,sold,2024-11-02 12:30:49,2025-02-01 12:30:49,4444,480,NULL
6856,7889,Sale,House,5,2,2,1171.2,229.3,2010,Waikato,Rotorua,Central,1477649.56,$1.48M,expired,2025-10-25 04:36:29,NULL,1567,64,"$1,329,925"
6857,7619,Sale,House,4,3,2,351.6,206.0,1951,Wellington,Lower Hutt,Stokes Valley,1288161.75,$1.29M,expired,2025-12-17 08:51:46,NULL,1256,66,"$1,154,548"
6858,7776,Sale,House,5,1,2,1003.9,104.2,1944,Hawkes Bay,Napier,East,679244.89,"$679,244",withdrawn,2023-10-28 21:23:55,NULL,7310,366,"$572,902"
6859,7770,Sale,Lifestyle,4,2,3,54525.4,307.8,1997,Canterbury,Waimakariri,South,900496.58,"$900,496",sold,2023-10-26 20:03:29,2023-12-30 20:03:29,4100,445,"$819,995"
6860,8758,Sale,House,3,2,3,730.8,221.3,NULL,Auckland,Papakura,West,1101283.8,$1.10M,sold,2024-12-12 16:00:14,2025-03-27 16:00:14,2242,114,"$854,414"
6861,7991,Tender,Apartment,2,1,1,NULL,84.2,NULL,Waikato,Tauranga,Welcome Bay,605116.72,Tender,sold,2026-06-30 00:11:23,2026-07-14 00:11:23,392,37,"$543,910"
6862,7384,Auction,Apartment,2,1,1,NULL,76.5,2001,Northland,Paihia,West,NULL,Auction,expired,2023-08-12 12:15:01,NULL,6265,615,NULL
6863,7021,Sale,House,5,2,2,884.6,278.2,2005,Canterbury,Christchurch,Ilam,432252.02,"$432,252",expired,2025-01-27 12:41:41,NULL,4575,151,"$315,037"
6864,4329,Rent,Apartment,1,1,1,NULL,76.6,1956,Auckland,Franklin,South,453.66,$453pw,expired,2026-05-02 20:50:20,NULL,695,42,NULL
6865,7463,Rent,Unit,3,2,1,NULL,191.0,1992,Waikato,Tauranga,Welcome Bay,396.34,$396pw,expired,2025-06-11 16:32:40,NULL,1968,102,NULL
6866,8580,Rent,Rural,3,1,2,76941.0,324.2,1948,Otago,Dunedin,St Clair,1073.98,$1073pw,withdrawn,2025-10-13 03:45:00,NULL,739,35,NULL
6867,7707,Tender,House,3,1,2,204.0,121.9,1946,Canterbury,Timaru,Central,NULL,Tender,expired,2026-04-07 13:55:29,NULL,906,87,NULL
6868,3530,Sale,Apartment,1,1,2,NULL,60.6,NULL,Hawkes Bay,Havelock North,North,204677.78,"$204,677",sold,2023-12-12 23:57:04,2024-01-15 23:57:04,3377,343,"$189,688"
6869,7590,Rent,Section,NULL,NULL,NULL,3904.1,NULL,1955,Auckland,Manukau,North,681.74,$681pw,expired,2024-02-13 01:18:15,NULL,4849,256,NULL
6870,7910,Tender,Unit,2,1,2,NULL,270.0,1941,Auckland,North Shore,Milford,NULL,Tender,sold,2025-07-17 01:51:07,2025-07-25 01:51:07,1708,172,NULL
6871,7578,Rent,Townhouse,3,1,1,581.1,187.9,NULL,Waikato,Tauranga,Papamoa,558.58,$558pw,sold,2025-10-03 05:04:32,2025-12-23 05:04:32,1352,116,NULL
6872,347,Auction,Townhouse,3,1,2,244.0,107.8,1988,Auckland,Waitakere,South,NULL,Auction,under_offer,2026-04-25 16:10:06,NULL,838,29,NULL
6873,8575,Sale,Lifestyle,2,1,1,98174.7,271.7,1952,Auckland,Auckland City,Parnell,1360424.22,$1.36M,sold,2026-01-27 17:01:45,2026-02-19 17:01:45,1616,182,"$1,069,546"
6874,8445,Rent,House,3,2,2,475.8,257.8,1924,Waikato,Taupo,North,657.07,$657pw,sold,2024-02-28 21:49:01,2024-06-25 21:49:01,3916,407,NULL
6875,8183,Deadline Sale,House,3,3,2,628.8,109.5,1942,Auckland,Auckland City,Herne Bay,2221513.77,$2.22M,sold,2024-04-03 19:55:59,2024-05-12 19:55:59,4957,358,"$1,943,453"
6876,9244,Deadline Sale,House,2,1,1,267.2,116.7,NULL,Auckland,Papakura,East,1036635.86,$1.04M,sold,2023-09-08 04:13:02,2023-10-11 04:13:02,2254,105,"$833,516"
6877,2017,Tender,House,4,3,2,808.6,97.7,NULL,Auckland,Waitakere,North,NULL,Tender,sold,2024-04-13 10:23:38,2024-07-23 10:23:38,5731,226,NULL
6878,7944,Deadline Sale,Townhouse,4,2,3,881.5,192.1,2001,Canterbury,Waimakariri,Central,1010287.51,$1.01M,sold,2025-09-27 17:10:15,2025-10-27 17:10:15,885,72,"$780,164"
6879,8774,Tender,House,3,3,1,936.7,254.4,NULL,Auckland,Auckland City,Ponsonby,NULL,Tender,sold,2024-09-13 01:02:52,2024-11-29 01:02:52,4118,317,NULL
6880,7726,Sale,House,4,3,3,323.6,154.6,1959,Auckland,Auckland City,Mt Eden,1643745.13,$1.64M,expired,2024-12-08 23:50:17,NULL,2116,152,"$1,467,172"
6881,7398,Sale,House,3,2,1,1100.1,291.6,2021,Auckland,Papakura,South,1780791.46,$1.78M,withdrawn,2025-09-05 09:50:11,NULL,1787,64,"$1,564,263"
6882,9850,Sale,House,3,3,2,1036.8,86.8,1928,Auckland,Franklin,South,1798956.31,$1.80M,sold,2024-06-19 14:38:11,2024-09-27 14:38:11,2904,251,"$1,631,083"
6883,7898,Rent,Rural,2,3,2,87766.1,193.6,NULL,Hawkes Bay,Havelock North,East,1130.24,$1130pw,sold,2025-10-24 08:35:48,2026-01-18 08:35:48,1448,51,NULL
6884,7933,Auction,House,4,2,2,656.3,142.2,1929,Auckland,Manukau,West,1638761.31,Auction,expired,2025-09-23 19:05:07,NULL,2305,139,"$1,382,962"
6885,8359,Rent,Rural,3,2,2,45845.6,116.0,2018,Auckland,Waitakere,Central,1165.72,$1165pw,sold,2026-03-08 02:12:04,2026-03-18 02:12:04,688,24,NULL
6886,829,Sale,Townhouse,5,1,3,481.5,140.6,1942,Nelson-Marlborough,Blenheim,South,711669.64,"$711,669",sold,2025-04-13 15:09:56,2025-06-23 15:09:56,3138,295,"$642,855"
6887,7182,Auction,Unit,3,1,2,NULL,273.4,1980,Waikato,Rotorua,South,NULL,Auction,sold,2024-09-16 03:34:39,2024-12-06 03:34:39,2436,169,NULL
6888,8489,Rent,House,2,1,2,542.7,297.1,1959,Auckland,Waitakere,South,627.5,$627pw,under_offer,2024-10-04 17:02:12,NULL,4535,342,NULL
6889,7889,Rent,Lifestyle,3,1,2,6379.5,136.2,NULL,Waikato,Tauranga,Papamoa,530.58,$530pw,expired,2024-01-02 04:58:58,NULL,4103,130,NULL
6890,8999,Sale,House,3,3,2,301.4,148.4,1954,Auckland,Papakura,West,1977783.59,$1.98M,withdrawn,2024-12-15 21:07:35,NULL,3033,274,"$1,695,171"
6891,7071,Deadline Sale,House,5,2,1,856.6,114.5,1982,Northland,Kaitaia,West,345349.41,"$345,349",under_offer,2024-08-13 20:23:41,NULL,2412,215,"$263,653"
6892,8217,Sale,House,2,2,3,1158.0,180.7,1931,Wellington,Wellington City,Mt Victoria,888021.94,"$888,021",sold,2024-05-26 01:39:55,2024-07-13 01:39:55,5455,248,"$732,461"
6893,5962,Auction,Townhouse,2,3,2,654.5,279.8,NULL,Wellington,Upper Hutt,Central,NULL,Auction,under_offer,2026-03-06 03:11:20,NULL,733,54,NULL
6894,8153,Sale,Rural,3,2,2,66060.0,270.9,NULL,Auckland,Manukau,South,975272.79,"$975,272",sold,2024-10-08 04:52:35,2024-10-25 04:52:35,1843,166,"$903,800"
6895,8655,Rent,Unit,4,3,2,NULL,342.7,1938,Waikato,Cambridge,East,997.36,$997pw,sold,2023-12-05 20:48:06,2023-12-20 20:48:06,3835,223,NULL
6896,2511,Rent,Townhouse,5,1,2,847.1,135.5,NULL,Auckland,Auckland City,Epsom,486.98,$486pw,sold,2024-02-28 07:41:28,2024-04-09 07:41:28,6497,724,NULL
6897,2664,Sale,Townhouse,2,1,3,281.2,242.1,2001,Waikato,Tauranga,Papamoa,730034.45,"$730,034",sold,2025-07-13 20:04:55,2025-11-08 20:04:55,1696,81,"$628,005"
6898,8417,Rent,House,4,1,2,1032.9,247.1,2003,Auckland,North Shore,Browns Bay,1174.39,$1174pw,sold,2024-11-23 12:47:09,2025-02-26 12:47:09,4752,472,NULL
6899,8161,Auction,House,4,2,2,1066.8,137.5,2021,Auckland,Papakura,Central,966969.52,Auction,sold,2024-05-24 01:11:02,2024-07-06 01:11:02,4456,208,"$875,505"
6900,8548,Sale,House,5,2,1,492.0,246.3,2012,Wellington,Wellington City,Kelburn,1001214.66,$1.00M,sold,2026-04-24 15:18:47,2026-07-15 15:18:47,553,45,"$772,412"
6901,7486,Rent,House,5,2,3,350.2,155.4,1976,Auckland,Waitakere,South,1137.11,$1137pw,sold,2025-08-21 20:59:46,2025-11-01 20:59:46,1886,198,NULL
6902,7726,Rent,Townhouse,4,2,3,1143.4,131.6,NULL,Auckland,Papakura,West,448.89,$448pw,withdrawn,2024-02-09 11:12:07,NULL,7138,528,NULL
6903,7230,Tender,Townhouse,4,3,2,474.1,345.4,1953,Wellington,Wellington City,Breaker Bay,932548.6,Tender,expired,2025-08-30 13:22:52,NULL,2151,239,"$697,315"
6904,7389,Sale,House,3,1,2,221.4,158.9,NULL,Hawkes Bay,Havelock North,East,423003.64,"$423,003",expired,2024-11-21 09:23:13,NULL,1797,80,"$393,854"
6905,8602,Deadline Sale,House,4,1,1,309.1,97.0,2003,Northland,Kerikeri,West,738937.68,"$738,937",withdrawn,2025-04-07 05:51:10,NULL,3716,174,"$664,354"
6906,8267,Sale,Townhouse,3,2,3,538.5,110.7,NULL,Waikato,Tauranga,Bethlehem,1317760.45,$1.32M,withdrawn,2025-05-02 00:33:21,NULL,2183,84,"$1,104,918"
6907,7386,Sale,Section,NULL,NULL,NULL,1157.2,NULL,NULL,Canterbury,Christchurch,Sumner,198748.37,"$198,748",expired,2025-08-29 07:29:50,NULL,1867,59,"$157,642"
6908,7806,Rent,Section,NULL,NULL,NULL,1287.7,NULL,1926,Southland,Te Anau,West,851.67,$851pw,sold,2023-08-17 09:47:23,2023-10-23 09:47:23,6244,357,NULL
6909,8284,Sale,House,5,3,2,642.7,149.9,NULL,Manawatu-Wanganui,Palmerston North,Central,370099.33,"$370,099",sold,2026-05-06 04:10:26,2026-06-15 04:10:26,656,55,"$321,070"
6910,7833,Sale,Apartment,3,2,1,NULL,141.5,NULL,Auckland,Papakura,West,395090.5,"$395,090",sold,2025-10-09 04:51:16,2025-12-14 04:51:16,1464,98,"$309,835"
6911,8770,Sale,Apartment,3,1,1,NULL,133.9,NULL,Auckland,Manukau,North,522025.56,"$522,025",expired,2024-08-12 06:11:12,NULL,5525,572,"$368,636"
6912,8462,Rent,Lifestyle,5,2,2,88828.5,146.5,1970,Canterbury,Ashburton,North,397.78,$397pw,sold,2023-09-24 02:01:32,2023-11-12 02:01:32,7622,629,NULL
6913,7980,Deadline Sale,Apartment,2,2,2,NULL,94.1,2004,Wellington,Porirua,Central,821658.73,"$821,658",under_offer,2024-08-22 12:09:53,NULL,4592,201,"$704,327"
6914,8312,Sale,Lifestyle,2,2,3,24288.3,335.1,2006,Auckland,North Shore,Devonport,2193685.4,$2.19M,under_offer,2024-07-03 02:13:50,NULL,5304,499,"$1,557,159"
6915,8131,Sale,Section,NULL,NULL,NULL,4115.1,NULL,1947,Hawkes Bay,Napier,North,222738.68,"$222,738",sold,2025-10-25 06:12:34,2025-12-02 06:12:34,1602,121,"$163,604"
6916,8780,Rent,Apartment,2,2,2,NULL,137.6,1998,Wellington,Upper Hutt,West,521.11,$521pw,expired,2024-04-14 21:59:42,NULL,5942,516,NULL
6917,7504,Sale,Apartment,1,1,1,NULL,81.6,NULL,Auckland,Papakura,Central,1094290.55,$1.09M,sold,2023-08-13 11:20:39,2023-10-14 11:20:39,4532,274,"$964,136"
6918,8055,Deadline Sale,Lifestyle,3,1,1,58053.0,314.5,NULL,Nelson-Marlborough,Blenheim,Central,928303.02,"$928,303",sold,2024-06-10 19:30:16,2024-06-24 19:30:16,5175,219,"$760,771"
6919,4551,Auction,Lifestyle,5,2,3,11038.5,169.3,NULL,Canterbury,Selwyn,North,NULL,Auction,sold,2024-11-30 01:54:14,2025-01-03 01:54:14,3043,181,NULL
6920,7938,Auction,House,3,1,2,608.5,154.3,NULL,Manawatu-Wanganui,Feilding,North,363436.41,Auction,under_offer,2023-11-06 13:59:44,NULL,5844,385,"$258,377"
6921,7681,Sale,Townhouse,4,3,1,321.0,293.8,2007,Canterbury,Ashburton,North,1000981.15,$1.00M,sold,2023-08-03 02:03:36,2023-08-26 02:03:36,2578,257,"$823,396"
6922,7528,Sale,House,4,1,3,559.9,282.3,NULL,Auckland,Waitakere,West,2341512.17,$2.34M,under_offer,2024-10-27 04:42:34,NULL,3741,365,"$2,180,777"
6923,8467,Sale,House,3,3,3,638.4,232.8,1966,Auckland,Papakura,South,659909.88,"$659,909",under_offer,2025-02-06 23:19:40,NULL,1800,63,"$574,075"
6924,7749,Sale,Lifestyle,3,2,2,54709.2,212.5,NULL,Auckland,Papakura,Central,2696340.3,$2.70M,sold,2026-06-21 03:26:10,2026-07-08 03:26:10,322,15,"$2,183,838"
6925,7975,Sale,House,4,2,1,1005.8,160.0,1981,Canterbury,Selwyn,South,1095143.7,$1.10M,sold,2026-07-10 05:38:04,2026-07-26 05:38:04,210,15,"$930,737"
6926,7136,Auction,Unit,4,2,1,NULL,158.7,1950,Otago,Dunedin,Roslyn,NULL,Auction,sold,2023-09-05 18:14:15,2023-09-26 18:14:15,2337,176,NULL
6927,8196,Sale,Unit,5,2,2,NULL,332.5,1930,Hawkes Bay,Havelock North,Central,872857.36,"$872,857",expired,2025-07-02 20:18:24,NULL,2017,176,"$747,468"
6928,8458,Deadline Sale,Rural,2,3,2,8584.8,328.3,1979,Auckland,Manukau,North,2923149.61,$2.92M,expired,2026-06-16 02:02:31,NULL,337,25,"$2,169,835"
6929,7807,Tender,House,3,2,3,1044.1,138.7,1953,Taranaki,Hawera,South,NULL,Tender,under_offer,2024-10-26 10:25:48,NULL,2187,202,NULL
6930,7220,Sale,Townhouse,3,2,3,954.8,216.5,1959,Nelson-Marlborough,Richmond,Central,307762.24,"$307,762",under_offer,2025-12-03 05:03:45,NULL,824,73,"$223,486"
6931,8601,Deadline Sale,House,3,2,2,678.4,177.4,NULL,Otago,Queenstown,Frankton,1901592.5,$1.90M,sold,2025-03-07 19:34:51,2025-05-26 19:34:51,3120,178,"$1,523,027"
6932,8524,Sale,Apartment,1,1,1,NULL,100.9,2014,Waikato,Rotorua,East,724003.68,"$724,003",active,2026-07-14 20:04:39,NULL,116,7,"$575,121"
6933,8399,Auction,Section,NULL,NULL,NULL,1298.7,NULL,1952,Auckland,Auckland City,Ponsonby,420202.26,Auction,sold,2023-10-13 06:29:28,2023-10-24 06:29:28,7109,723,"$296,904"
6934,7672,Sale,House,4,2,1,513.2,319.1,NULL,Otago,Queenstown,Jack's Point,1196220.53,$1.20M,sold,2024-06-16 18:58:37,2024-08-20 18:58:37,4855,239,"$941,131"
6935,4771,Deadline Sale,Apartment,1,1,0,NULL,106.9,NULL,Auckland,Auckland City,Grey Lynn,391064.74,"$391,064",expired,2025-02-06 17:53:19,NULL,2233,229,"$279,160"
6936,7674,Tender,Lifestyle,3,3,2,69756.1,161.1,1929,Canterbury,Selwyn,East,965884.07,Tender,expired,2026-05-19 13:37:00,NULL,383,42,"$782,128"
6937,7314,Rent,Lifestyle,3,3,2,14695.3,263.4,1973,Wellington,Wellington City,Newtown,863.98,$863pw,expired,2025-04-30 12:56:04,NULL,1984,221,NULL
6938,8359,Deadline Sale,Unit,4,1,3,NULL,257.1,NULL,Waikato,Taupo,West,1424670.35,$1.42M,sold,2023-09-09 01:18:45,2023-10-02 01:18:45,2427,285,"$1,081,163"
6939,229,Auction,Lifestyle,3,3,2,92492.6,84.5,NULL,Auckland,Auckland City,Mission Bay,NULL,Auction,withdrawn,2026-01-14 23:40:55,NULL,951,41,NULL
6940,8528,Auction,Unit,3,3,1,NULL,114.0,1936,Wellington,Lower Hutt,Wainuiomata,1169080.15,Auction,expired,2026-04-04 17:50:30,NULL,986,31,"$1,079,739"
6941,9591,Sale,House,4,2,2,353.9,292.0,1937,Canterbury,Selwyn,South,638311.19,"$638,311",sold,2026-01-17 10:03:51,2026-04-18 10:03:51,672,65,"$606,036"
6942,7467,Auction,House,4,1,3,533.5,125.0,1933,Wellington,Porirua,Central,1301780.98,Auction,active,2026-07-14 12:04:23,NULL,119,6,"$1,147,328"
6943,6178,Rent,House,3,2,2,853.3,269.4,NULL,Wellington,Lower Hutt,Petone,816.64,$816pw,expired,2025-04-05 17:07:48,NULL,1487,159,NULL
6944,4039,Rent,Rural,5,2,3,83223.2,288.3,1963,Waikato,Cambridge,East,694.18,$694pw,expired,2025-06-13 00:15:29,NULL,1954,203,NULL
6945,7602,Rent,House,3,1,2,801.9,104.0,1996,Waikato,Tauranga,Otumoetai,1119.73,$1119pw,expired,2023-08-09 00:01:15,NULL,3809,269,NULL
6946,8893,Rent,Unit,5,1,2,NULL,313.1,NULL,Southland,Invercargill,West,408.6,$408pw,sold,2024-08-08 01:39:21,2024-08-24 01:39:21,4401,275,NULL
