contact_id,listing_id,listing_source,user_id,product_area,reason,created_date,resolved_date,resolution_time_hours,description,metadata
10672,40293,marketplace,8206,Marketplace,Delivery,2026-02-11 09:51:26,2026-02-15 13:16:02,99.41,Wrong item delivered,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0001"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
10673,44895,marketplace,2215,Marketplace,Listing Quality,2023-12-22 21:40:31,2023-12-23 20:17:36,22.62,Price seems unrealistic,"{""channel"": ""App"", ""priority"": ""High"", ""agent_id"": ""AGT-0043"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
10674,NULL,NULL,1039,Motors,Account,2023-12-22 15:35:57,2023-12-22 21:08:32,5.54,Cannot reset password,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0049"", ""tags"": [""account""], ""escalated"": false}"
10675,NULL,NULL,8585,Jobs,Account,2024-08-15 08:39:43,2024-08-15 21:27:40,12.8,Requesting account deletion,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0045"", ""tags"": [""account""], ""escalated"": false}"
10676,10935,marketplace,9803,Marketplace,Delivery,2026-02-16 10:09:22,2026-02-20 08:12:57,94.06,Tracking number not valid,"{""channel"": ""Email"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0008"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
10677,3344,property,3037,Property,Billing,2025-06-14 22:28:53,2025-06-17 07:39:55,57.18,Double-charged for feature upgrade,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0045"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
10678,NULL,NULL,1815,Property,Account,2026-06-12 08:33:23,NULL,NULL,Need to update email address,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0008"", ""tags"": [""account""], ""escalated"": false}"
10679,11122,jobs,5840,Jobs,Listing Quality,2023-12-30 00:51:24,2023-12-30 13:42:57,12.86,Listing has incorrect category,"{""channel"": ""App"", ""priority"": ""High"", ""agent_id"": ""AGT-0010"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
10680,35999,marketplace,2633,Marketplace,Technical,2026-03-13 21:29:59,2026-03-14 07:52:52,10.38,Search results not showing my listing,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0040"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": true}"
10681,14675,jobs,1525,Jobs,Technical,2023-11-28 01:47:26,NULL,NULL,Payment gateway error,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0039"", ""tags"": [""technical""], ""escalated"": false}"
10682,7611,marketplace,7491,Marketplace,Delivery,2026-01-28 18:17:28,2026-02-03 00:45:32,126.47,Courier lost package,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0043"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
10683,23496,marketplace,6263,Marketplace,Billing,2026-03-22 19:16:18,2026-03-25 18:14:21,70.97,Payment not processed correctly,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0005"", ""tags"": [""billing""], ""escalated"": false}"
10684,2164,marketplace,318,Marketplace,Technical,2024-04-09 17:36:59,2024-04-11 03:32:51,33.93,Cannot edit listing details,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0040"", ""tags"": [""technical""], ""escalated"": false}"
10685,4321,marketplace,9789,Marketplace,Fraud,2024-11-26 08:03:11,2024-11-30 16:25:20,104.37,Item received does not match description,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0011"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
10686,NULL,NULL,5725,Marketplace,Account,2023-09-03 06:50:27,NULL,NULL,Account suspended without explanation,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0031"", ""tags"": [""account""], ""escalated"": false}"
10687,17,motors,7683,Motors,Technical,2025-06-06 21:23:25,2025-06-07 11:08:38,13.75,Search results not showing my listing,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0049"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": false}"
10688,5518,jobs,3419,Jobs,Delivery,2024-06-12 11:14:11,2024-06-18 10:12:06,142.97,Wrong item delivered,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0018"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
10689,26248,marketplace,4485,Marketplace,Billing,2024-09-08 02:20:00,2024-09-08 15:11:14,12.85,Double-charged for feature upgrade,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0038"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
10690,26992,marketplace,1329,Marketplace,Delivery,2024-03-28 03:59:16,2024-04-01 13:44:55,105.76,Item arrived damaged,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0023"", ""tags"": [""delivery""], ""escalated"": false}"
10691,44390,marketplace,4484,Marketplace,Delivery,2026-06-20 21:36:02,2026-06-28 12:45:16,183.15,Courier lost package,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0014"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
10692,890,property,6813,Property,Listing Quality,2024-12-18 20:01:35,2024-12-19 00:41:57,4.67,Description contains misleading information,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0023"", ""tags"": [""listing_quality""], ""escalated"": false}"
10693,NULL,NULL,6482,Jobs,Account,2025-06-08 19:05:32,2025-06-09 05:49:50,10.74,Two-factor authentication issue,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0019"", ""tags"": [""account""], ""escalated"": false}"
10694,20939,marketplace,4691,Marketplace,Listing Quality,2026-05-10 12:04:25,2026-05-11 09:13:46,21.16,Duplicate listing reported,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0048"", ""tags"": [""listing_quality""], ""escalated"": false}"
10695,43649,marketplace,3723,Marketplace,Technical,2026-01-04 15:48:18,2026-01-04 22:24:35,6.6,Page not loading correctly on mobile,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0039"", ""tags"": [""technical""], ""escalated"": false}"
10696,34003,marketplace,3230,Marketplace,Billing,2024-11-05 21:18:44,2024-11-06 18:25:44,21.12,Need refund for cancelled listing,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0048"", ""tags"": [""billing""], ""escalated"": false}"
10697,8296,motors,251,Motors,Listing Quality,2024-09-03 21:43:57,2024-09-04 03:17:19,5.56,Photos are stock images not actual item,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0047"", ""tags"": [""listing_quality""], ""escalated"": false}"
10698,6230,motors,2239,Motors,Listing Quality,2024-02-22 04:40:25,2024-02-22 20:00:42,15.34,Photos are stock images not actual item,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0001"", ""tags"": [""listing_quality""], ""escalated"": false}"
10699,16368,motors,2395,Motors,Fraud,2024-05-14 15:53:41,2024-05-17 06:00:05,62.11,Seller not responding after payment,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0010"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
10700,13208,motors,9646,Motors,Fraud,2025-11-13 16:48:19,2025-11-15 20:50:38,52.04,Suspicious listing - possible scam,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0023"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
10701,27480,marketplace,6383,Marketplace,Listing Quality,2025-11-30 22:35:34,2025-12-01 10:35:31,12.0,Price seems unrealistic,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0025"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": true}"
10702,3214,property,3268,Property,Billing,2025-03-21 08:18:28,2025-03-22 04:59:16,20.68,Subscription billing query,"{""channel"": ""App"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0041"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
10703,41993,marketplace,8637,Marketplace,Listing Quality,2025-12-20 16:07:29,2025-12-20 21:17:42,5.17,Listing has incorrect category,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0032"", ""tags"": [""listing_quality""], ""escalated"": false}"
10704,232,motors,9476,Motors,Fraud,2024-03-16 08:39:15,2024-03-17 17:21:37,32.71,Seller not responding after payment,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0034"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
10705,NULL,NULL,7390,Jobs,Account,2026-01-15 14:51:36,2026-01-16 00:59:16,10.13,Cannot reset password,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0021"", ""tags"": [""account""], ""escalated"": false}"
10706,13069,motors,6110,Motors,Billing,2025-12-14 21:33:34,2025-12-15 16:02:30,18.48,Double-charged for feature upgrade,"{""channel"": ""App"", ""priority"": ""High"", ""agent_id"": ""AGT-0016"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
10707,22868,marketplace,4818,Marketplace,Technical,2023-08-29 03:49:20,2023-08-29 20:24:43,16.59,Search results not showing my listing,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0046"", ""tags"": [""technical""], ""escalated"": false}"
10708,22061,marketplace,2676,Marketplace,Listing Quality,2024-03-06 15:53:15,2024-03-07 04:36:08,12.71,Duplicate listing reported,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0022"", ""tags"": [""listing_quality""], ""escalated"": false}"
10709,NULL,NULL,1322,Property,Account,2025-02-08 03:54:52,2025-02-08 11:23:56,7.48,Need to update email address,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0009"", ""tags"": [""account""], ""escalated"": false}"
10710,NULL,NULL,2350,Jobs,Account,2024-05-27 01:25:18,2024-05-27 18:50:16,17.42,Need to update email address,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0009"", ""tags"": [""account""], ""escalated"": false}"
10711,16871,motors,4885,Motors,Technical,2024-05-21 03:59:55,2024-05-22 12:32:24,32.54,Page not loading correctly on mobile,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0043"", ""tags"": [""technical""], ""escalated"": false}"
10712,9038,motors,3822,Motors,Delivery,2024-03-09 17:36:01,2024-03-16 20:22:41,170.78,Tracking number not valid,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0008"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
10713,4968,jobs,5682,Jobs,Billing,2023-11-15 03:50:23,2023-11-17 20:32:30,64.7,Double-charged for feature upgrade,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0049"", ""tags"": [""billing""], ""escalated"": false}"
10714,3022,marketplace,5361,Marketplace,Billing,2023-09-05 03:40:45,2023-09-07 17:04:56,61.4,Need refund for cancelled listing,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0013"", ""tags"": [""billing""], ""escalated"": false}"
10715,7452,property,4733,Property,Technical,2023-12-23 22:10:02,NULL,NULL,Payment gateway error,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0003"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": true}"
10716,2074,property,1885,Property,Listing Quality,2025-12-21 06:27:40,2025-12-22 00:30:01,18.04,Duplicate listing reported,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0007"", ""tags"": [""listing_quality""], ""escalated"": false}"
10717,1689,motors,6678,Motors,Billing,2025-07-23 14:09:43,2025-07-26 00:03:30,57.9,Subscription billing query,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0006"", ""tags"": [""billing""], ""escalated"": false}"
10718,800,jobs,8842,Jobs,Technical,2025-12-21 06:38:19,2025-12-21 10:54:11,4.26,Search results not showing my listing,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0009"", ""tags"": [""technical""], ""escalated"": false}"
10719,46034,marketplace,8402,Marketplace,Delivery,2026-06-09 11:00:47,NULL,NULL,Tracking number not valid,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0022"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
10720,7253,property,7493,Property,Fraud,2025-11-24 17:33:52,2025-11-29 19:21:26,121.79,Item received does not match description,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0004"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
10721,1319,marketplace,3244,Marketplace,Billing,2025-08-22 19:40:06,2025-08-23 18:07:14,22.45,Subscription billing query,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0024"", ""tags"": [""billing""], ""escalated"": false}"
10722,27974,marketplace,8191,Marketplace,Delivery,2026-07-24 02:43:06,2026-07-31 05:17:37,170.58,Item arrived damaged,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0010"", ""tags"": [""delivery""], ""escalated"": false}"
10723,42408,marketplace,7394,Marketplace,Technical,2025-04-23 14:57:39,2025-04-23 19:39:02,4.69,Unable to upload photos to listing,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0003"", ""tags"": [""technical""], ""escalated"": false}"
10724,13328,jobs,2671,Jobs,Billing,2026-07-16 09:07:43,2026-07-19 03:02:38,65.92,Payment not processed correctly,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0043"", ""tags"": [""billing""], ""escalated"": false}"
10725,6308,property,7941,Property,Listing Quality,2025-11-17 16:27:37,2025-11-17 19:24:46,2.95,Price seems unrealistic,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0016"", ""tags"": [""listing_quality""], ""escalated"": false}"
10726,11686,motors,5128,Motors,Delivery,2026-01-15 09:38:26,2026-01-23 04:23:29,186.75,Tracking number not valid,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0049"", ""tags"": [""delivery""], ""escalated"": false}"
10727,10141,marketplace,2008,Marketplace,Delivery,2025-02-07 04:48:24,2025-02-09 10:43:33,53.92,Wrong item delivered,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0025"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
10728,NULL,NULL,5544,Property,Account,2023-09-05 00:07:58,2023-09-05 04:55:05,4.79,Account suspended without explanation,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0011"", ""tags"": [""account""], ""escalated"": false}"
10729,NULL,NULL,7484,Jobs,Account,2025-05-09 11:31:09,2025-05-09 16:38:26,5.12,Cannot reset password,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0032"", ""tags"": [""account""], ""escalated"": false}"
10730,28115,marketplace,6356,Marketplace,Delivery,2024-05-28 17:27:00,NULL,NULL,Item not received after 14 days,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0029"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
10731,11515,property,2110,Property,Delivery,2024-09-05 05:56:51,2024-09-12 05:37:26,167.68,Courier lost package,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0027"", ""tags"": [""delivery""], ""escalated"": false}"
10732,13168,motors,5634,Motors,Listing Quality,2025-07-04 22:19:49,2025-07-05 06:37:21,8.29,Listing has incorrect category,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0033"", ""tags"": [""listing_quality""], ""escalated"": false}"
10733,41311,marketplace,3478,Marketplace,Delivery,2023-12-02 04:00:33,2023-12-06 15:21:03,107.34,Tracking number not valid,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0008"", ""tags"": [""delivery""], ""escalated"": false}"
10734,17413,motors,635,Motors,Listing Quality,2023-11-20 21:37:06,2023-11-21 06:22:31,8.76,Description contains misleading information,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0018"", ""tags"": [""listing_quality""], ""escalated"": false}"
10735,9667,marketplace,9996,Marketplace,Listing Quality,2024-04-01 16:46:08,2024-04-02 07:02:35,14.27,Price seems unrealistic,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0049"", ""tags"": [""listing_quality""], ""escalated"": false}"
10736,6131,property,1257,Property,Listing Quality,2023-08-08 08:52:53,2023-08-09 04:28:21,19.59,Listing has incorrect category,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0016"", ""tags"": [""listing_quality""], ""escalated"": false}"
10737,14073,property,8691,Property,Fraud,2026-04-25 18:31:14,2026-05-01 15:11:10,140.67,Item received does not match description,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0029"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
10738,NULL,NULL,7701,Marketplace,Account,2025-07-02 10:14:47,2025-07-03 03:23:05,17.14,Requesting account deletion,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0050"", ""tags"": [""account"", ""escalation_risk""], ""escalated"": false}"
10739,1691,property,3416,Property,Billing,2025-10-21 07:51:39,2025-10-21 22:51:28,15.0,Payment not processed correctly,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0025"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": true}"
10740,7861,jobs,910,Jobs,Billing,2025-10-07 11:31:13,2025-10-10 00:10:23,60.65,Need refund for cancelled listing,"{""channel"": ""App"", ""priority"": ""High"", ""agent_id"": ""AGT-0019"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
10741,33046,marketplace,4619,Marketplace,Technical,2024-07-12 01:05:12,2024-07-13 12:54:00,35.81,Page not loading correctly on mobile,"{""channel"": ""App"", ""priority"": ""High"", ""agent_id"": ""AGT-0035"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": false}"
10742,18850,marketplace,446,Marketplace,Billing,2026-06-19 19:06:54,2026-06-20 21:02:06,25.92,Subscription billing query,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0028"", ""tags"": [""billing""], ""escalated"": false}"
