listing_id,user_id,category,subcategory,title,condition,asking_price,buy_now_price,region,city,status,listed_date,close_date,sold_date,shipping_available,accepts_offers,view_count,watchlist_count,bid_count
22809,7336,Toys & Games,Outdoor Toys,Used - Good Dyson Outdoor Toys Item,Used - Good,432.95,562.05,Auckland,Papakura,sold,2024-10-03 16:42:40,2024-10-15 16:42:40,2024-10-08 16:42:40,True,False,2081,290,7
22810,5024,Toys & Games,Dolls,Used - Like New Giant Dolls Item,Used - Like New,297.13,NULL,Auckland,Waitakere,closed,2025-03-11 18:57:27,2025-03-18 18:57:27,NULL,True,True,1033,203,3
22811,3450,Computers,Peripherals,Used - Good LG Peripherals Item,Used - Good,1832.67,2097.43,Canterbury,Timaru,withdrawn,2025-06-09 14:10:44,2025-06-16 14:10:44,NULL,True,True,298,20,0
22812,3354,Toys & Games,Dolls,Used - Good Dyson Dolls Item,Used - Good,284.03,324.62,Auckland,North Shore,closed,2023-09-22 02:46:53,2023-10-04 02:46:53,NULL,False,True,2421,454,2
22813,2195,Baby & Kids,Prams,Used - Good Kathmandu Prams Item,Used - Good,83.33,NULL,Auckland,Franklin,sold,2024-05-19 21:16:12,2024-05-31 21:16:12,2024-05-27 21:16:12,True,False,888,64,7
22814,1090,Books & Music,Fiction,Used - Good Hasbro Fiction Item,Used - Good,309.13,345.97,Auckland,Waitakere,sold,2025-01-26 21:30:39,2025-02-05 21:30:39,2025-02-03 21:30:39,False,True,542,102,2
22815,1589,Toys & Games,Board Games,New Sony Board Games Item,New,414.91,NULL,Wellington,Upper Hutt,closed,2024-06-12 09:25:07,2024-06-25 09:25:07,NULL,True,True,734,70,2
22816,3399,Books & Music,Instruments,Used - Good Sony Instruments Item,Used - Good,271.71,346.84,Otago,Wanaka,closed,2026-08-10 06:49:43,2026-08-22 06:49:43,NULL,True,True,50,4,0
22817,2283,Clothing,Women's,New Samsung Women's Item,New,478.17,559.36,Auckland,Waitakere,sold,2025-09-16 11:07:08,2025-09-25 11:07:08,2025-09-18 11:07:08,True,True,517,51,7
22818,4599,Books & Music,Instruments,Used - Like New LG Instruments Item,Used - Like New,435.12,549.03,Auckland,Waitakere,closed,2025-06-29 17:49:14,2025-07-11 17:49:14,NULL,True,True,324,49,2
22819,6070,Clothing,Women's,Used - Like New Breville Women's Item,Used - Like New,236.43,NULL,Hawkes Bay,Hastings,closed,2024-11-01 20:06:45,2024-11-09 20:06:45,NULL,True,True,1342,267,1
22820,4694,Collectables,Vintage,New Trek Vintage Item,New,2892.46,NULL,Wellington,Porirua,closed,2024-06-25 07:01:05,2024-07-04 07:01:05,NULL,True,False,2284,430,1
22821,3994,Electronics,Gaming Consoles,New Shimano Gaming Consoles Item,New,780.54,950.98,Waikato,Rotorua,sold,2026-03-14 00:05:20,2026-03-27 00:05:20,2026-03-22 00:05:20,True,True,335,20,0
22822,2985,Sports,Running,Used - Like New Giant Running Item,Used - Like New,1067.7,NULL,Canterbury,Christchurch,sold,2026-01-09 03:05:09,2026-01-22 03:05:09,2026-01-14 03:05:09,True,True,156,18,1
22823,8886,Health & Beauty,Haircare,Used - Good Adidas Haircare Item,Used - Good,396.29,NULL,Canterbury,Timaru,closed,2025-07-13 22:16:42,2025-07-26 22:16:42,NULL,True,True,471,36,2
22824,7532,Electronics,Cameras,Used - Like New Samsung Cameras Item,Used - Like New,2161.68,2422.69,Canterbury,Selwyn,closed,2024-08-28 20:03:16,2024-09-07 20:03:16,NULL,True,False,862,167,0
22825,5760,Toys & Games,Outdoor Toys,New Hasbro Outdoor Toys Item,New,119.97,NULL,Wellington,Wellington City,sold,2024-09-22 00:15:56,2024-09-30 00:15:56,2024-09-26 00:15:56,True,True,616,89,2
22826,6764,Computers,Peripherals,Used - Like New LG Peripherals Item,Used - Like New,4617.21,NULL,Auckland,Waitakere,sold,2025-04-29 13:10:00,2025-05-06 13:10:00,2025-05-03 13:10:00,True,True,1238,70,5
22827,8312,Electronics,Phones,Used - Average Giant Phones Item,Used - Average,1930.33,2376.15,Waikato,Cambridge,sold,2024-12-29 01:57:57,2025-01-05 01:57:57,2025-01-11 01:57:57,True,True,418,79,6
22828,7940,Books & Music,CDs,Used - Average Lego CDs Item,Used - Average,141.61,NULL,Southland,Gore,closed,2026-04-15 08:46:08,2026-04-28 08:46:08,NULL,True,False,377,56,1
22829,8175,Toys & Games,Building Sets,Used - Like New Giant Building Sets Item,Used - Like New,205.97,234.63,Otago,Dunedin,closed,2023-08-05 06:36:28,2023-08-18 06:36:28,NULL,True,True,873,103,2
22830,2440,Health & Beauty,Supplements,Used - Good Dyson Supplements Item,Used - Good,254.66,NULL,Taranaki,Hawera,closed,2026-02-05 15:19:30,2026-02-18 15:19:30,NULL,True,True,441,62,0
22831,6758,Collectables,Vintage,Used - Good Dyson Vintage Item,Used - Good,1172.29,1462.07,Wellington,Kapiti Coast,sold,2024-06-29 08:25:58,2024-07-06 08:25:58,2024-07-12 08:25:58,True,True,2273,337,7
22832,9915,Health & Beauty,Supplements,Used - Good Sony Supplements Item,Used - Good,411.18,NULL,Wellington,Upper Hutt,sold,2025-03-09 18:05:46,2025-03-22 18:05:46,2025-03-12 18:05:46,True,True,883,103,4
22833,7809,Books & Music,Instruments,Used - Good Shimano Instruments Item,Used - Good,97.15,112.75,Bay of Plenty,Whakatane,active,2026-08-22 02:43:32,2026-09-02 02:43:32,NULL,True,False,51,5,1
22834,1849,Baby & Kids,Maternity,New Fisher & Paykel Maternity Item,New,69.51,90.22,Auckland,North Shore,sold,2025-11-08 19:11:51,2025-11-18 19:11:51,2025-11-12 19:11:51,True,True,867,47,8
22835,3390,Clothing,Shoes,New Hasbro Shoes Item,New,68.53,NULL,Bay of Plenty,Mount Maunganui,closed,2024-10-31 18:41:54,2024-11-14 18:41:54,NULL,True,False,1778,114,2
22836,230,Home & Living,Lighting,Used - Good Giant Lighting Item,Used - Good,285.95,366.17,Bay of Plenty,Mount Maunganui,sold,2025-08-20 03:40:18,2025-08-31 03:40:18,2025-08-23 03:40:18,False,True,287,51,8
22837,9996,Health & Beauty,Haircare,Used - Good Kathmandu Haircare Item,Used - Good,288.69,NULL,Auckland,Papakura,closed,2025-12-18 12:45:08,2025-12-28 12:45:08,NULL,True,False,576,93,1
22838,1792,Collectables,Coins,Used - Like New Fisher & Paykel Coins Item,Used - Like New,4624.69,NULL,Nelson-Marlborough,Richmond,withdrawn,2024-09-21 22:59:48,2024-09-30 22:59:48,NULL,True,True,1801,267,2
22839,3738,Computers,Networking,Used - Like New Kathmandu Networking Item,Used - Like New,2513.53,2964.46,Nelson-Marlborough,Nelson,sold,2024-12-18 22:57:25,2024-12-31 22:57:25,2024-12-24 22:57:25,True,True,1065,90,5
22840,7528,Baby & Kids,Prams,Used - Like New Trek Prams Item,Used - Like New,462.11,NULL,Canterbury,Ashburton,sold,2024-02-03 22:17:27,2024-02-16 22:17:27,2024-02-09 22:17:27,False,True,2508,179,1
22841,7261,Sports,Golf,Used - Like New Hasbro Golf Item,Used - Like New,1669.0,1994.79,Auckland,Auckland City,sold,2026-04-24 03:15:11,2026-05-07 03:15:11,2026-05-02 03:15:11,True,True,104,9,6
22842,1549,Clothing,Accessories,Used - Like New Adidas Accessories Item,Used - Like New,23.52,26.72,Wellington,Upper Hutt,sold,2024-09-15 06:34:39,2024-09-24 06:34:39,2024-09-16 06:34:39,True,True,694,89,0
22843,5852,Baby & Kids,Nursery,Used - Good Apple Nursery Item,Used - Good,322.38,405.08,Canterbury,Christchurch,sold,2024-06-14 23:12:30,2024-06-24 23:12:30,2024-06-21 23:12:30,True,True,2017,381,0
22844,4818,Computers,Networking,Used - Average Giant Networking Item,Used - Average,4587.03,5085.7,Canterbury,Selwyn,sold,2024-12-13 05:18:25,2024-12-21 05:18:25,2024-12-19 05:18:25,True,False,788,137,6
22845,5784,Sports,Golf,Used - Average Adidas Golf Item,Used - Average,904.22,1151.79,Auckland,Auckland City,closed,2025-05-09 21:41:01,2025-05-16 21:41:01,NULL,True,False,841,60,3
22846,4629,Sports,Camping,Used - Good Breville Camping Item,Used - Good,1176.02,1413.54,Canterbury,Selwyn,closed,2025-10-08 08:38:59,2025-10-19 08:38:59,NULL,True,False,880,119,3
22847,3420,Electronics,Gaming Consoles,Used - Good Kathmandu Gaming Consoles Item,Used - Good,410.17,476.81,Southland,Te Anau,closed,2025-10-12 02:38:30,2025-10-23 02:38:30,NULL,True,True,923,51,0
22848,9794,Baby & Kids,Maternity,Used - Good Trek Maternity Item,Used - Good,37.58,46.83,Auckland,Papakura,sold,2024-01-31 22:36:51,2024-02-08 22:36:51,2024-02-12 22:36:51,False,False,1430,273,6
22849,6445,Home & Living,Garden,Used - Like New Dyson Garden Item,Used - Like New,53.28,61.36,Auckland,Papakura,closed,2026-03-26 09:03:29,2026-04-06 09:03:29,NULL,True,False,461,68,3
22850,4582,Computers,Networking,Used - Like New Hasbro Networking Item,Used - Like New,4937.73,NULL,Auckland,Waitakere,sold,2024-10-09 07:30:59,2024-10-19 07:30:59,2024-10-14 07:30:59,True,True,1485,202,0
22851,5316,Books & Music,Vinyl Records,Used - Like New LG Vinyl Records Item,Used - Like New,466.62,NULL,Hawkes Bay,Hastings,sold,2026-01-30 10:07:49,2026-02-06 10:07:49,2026-02-10 10:07:49,True,False,348,31,2
22852,6384,Electronics,Audio,Used - Like New Adidas Audio Item,Used - Like New,1583.92,1776.64,Waikato,Hamilton,closed,2025-10-10 13:09:43,2025-10-23 13:09:43,NULL,True,True,188,36,0
22853,9405,Electronics,Audio,Used - Like New Shimano Audio Item,Used - Like New,2481.47,2812.85,Bay of Plenty,Tauranga,closed,2025-05-07 03:40:57,2025-05-17 03:40:57,NULL,True,True,1241,101,2
22854,2383,Collectables,Vintage,Used - Good Trek Vintage Item,Used - Good,2352.64,2657.1,Canterbury,Waimakariri,sold,2024-12-05 21:48:28,2024-12-17 21:48:28,2024-12-13 21:48:28,True,True,1900,168,4
22855,2770,Collectables,Antiques,Used - Like New Sony Antiques Item,Used - Like New,1741.34,2131.83,Canterbury,Ashburton,closed,2024-06-11 15:44:08,2024-06-22 15:44:08,NULL,True,True,498,29,1
22856,710,Home & Living,Lighting,Used - Like New Samsung Lighting Item,Used - Like New,164.76,194.13,Manawatu-Wanganui,Whanganui,closed,2024-03-13 21:44:34,2024-03-27 21:44:34,NULL,True,True,721,101,0
22857,3500,Electronics,Gaming Consoles,Used - Like New Giant Gaming Consoles Item,Used - Like New,2753.29,3083.7,Auckland,Papakura,closed,2023-08-27 11:14:22,2023-09-06 11:14:22,NULL,True,True,1331,243,1
22858,1953,Baby & Kids,Prams,Used - Like New Trek Prams Item,Used - Like New,211.91,266.09,Auckland,North Shore,closed,2026-02-15 13:25:08,2026-02-22 13:25:08,NULL,True,True,517,49,3
22859,6402,Home & Living,Bedding,New Dyson Bedding Item,New,22.72,25.67,Wellington,Kapiti Coast,closed,2025-08-25 01:13:48,2025-09-08 01:13:48,NULL,True,True,548,30,3
22860,3596,Collectables,Coins,Used - Good Samsung Coins Item,Used - Good,86.07,NULL,Hawkes Bay,Hastings,sold,2023-12-06 05:11:51,2023-12-18 05:11:51,2023-12-07 05:11:51,False,True,1027,62,3
22861,5429,Books & Music,Instruments,Used - Good LG Instruments Item,Used - Good,345.38,401.54,Auckland,Auckland City,closed,2024-06-05 20:48:20,2024-06-13 20:48:20,NULL,True,False,1976,110,1
22862,9745,Computers,Peripherals,Used - Like New Lego Peripherals Item,Used - Like New,645.79,801.44,Otago,Oamaru,sold,2025-05-10 04:01:20,2025-05-24 04:01:20,2025-05-12 04:01:20,True,True,1155,168,2
22863,3379,Collectables,Art,Used - Good Dyson Art Item,Used - Good,3196.01,3920.76,Canterbury,Ashburton,closed,2024-07-14 07:44:48,2024-07-22 07:44:48,NULL,True,False,525,69,3
22864,3359,Books & Music,Non-Fiction,Used - Average Giant Non-Fiction Item,Used - Average,310.62,348.96,Auckland,Waitakere,sold,2026-07-13 13:40:50,2026-07-25 13:40:50,2026-07-26 13:40:50,False,True,54,6,5
22865,6467,Collectables,Vintage,Used - Like New Trek Vintage Item,Used - Like New,1632.89,NULL,Auckland,Waitakere,closed,2024-06-03 15:55:39,2024-06-17 15:55:39,NULL,True,False,1669,242,2
22866,2534,Toys & Games,Building Sets,Used - Like New Dyson Building Sets Item,Used - Like New,314.04,360.09,Auckland,Franklin,sold,2026-04-06 20:38:27,2026-04-16 20:38:27,2026-04-07 20:38:27,True,False,233,20,1
22867,3537,Sports,Water Sports,New Hasbro Water Sports Item,New,751.52,968.86,Waikato,Tauranga,sold,2026-03-22 06:39:44,2026-04-03 06:39:44,2026-04-04 06:39:44,False,True,146,28,3
22868,7697,Toys & Games,Dolls,New Samsung Dolls Item,New,289.28,NULL,Auckland,Waitakere,sold,2024-07-21 13:40:42,2024-08-03 13:40:42,2024-07-30 13:40:42,False,True,1302,129,2
22869,8769,Computers,Networking,Used - Like New Adidas Networking Item,Used - Like New,319.65,NULL,Bay of Plenty,Tauranga,closed,2026-01-20 20:56:32,2026-01-31 20:56:32,NULL,False,False,170,16,3
22870,5787,Electronics,Audio,Used - Average Fisher & Paykel Audio Item,Used - Average,2597.97,2875.24,West Coast,Greymouth,withdrawn,2025-09-26 09:47:25,2025-10-06 09:47:25,NULL,False,True,219,30,0
22871,9030,Collectables,Antiques,Used - Like New Dyson Antiques Item,Used - Like New,4816.46,NULL,Auckland,Franklin,sold,2025-05-29 18:27:04,2025-06-05 18:27:04,2025-06-04 18:27:04,True,True,355,52,4
22872,1203,Books & Music,Vinyl Records,Used - Good Giant Vinyl Records Item,Used - Good,486.86,NULL,Manawatu-Wanganui,Palmerston North,sold,2024-02-22 19:19:47,2024-03-03 19:19:47,2024-02-28 19:19:47,True,False,1376,87,3
22873,6178,Baby & Kids,Prams,Used - Average Fisher & Paykel Prams Item,Used - Average,123.76,NULL,Auckland,Auckland City,sold,2024-02-08 18:24:24,2024-02-19 18:24:24,2024-02-17 18:24:24,False,True,2106,265,6
22874,3711,Toys & Games,Dolls,Used - Good Nike Dolls Item,Used - Good,299.5,359.53,Waikato,Hamilton,closed,2024-11-01 04:03:52,2024-11-14 04:03:52,NULL,True,False,1076,108,1
22875,3070,Clothing,Women's,Used - Good Fisher & Paykel Women's Item,Used - Good,89.4,110.33,Wellington,Lower Hutt,closed,2025-12-06 03:14:41,2025-12-20 03:14:41,NULL,True,True,241,47,1
22876,1371,Baby & Kids,Car Seats,Used - Average Breville Car Seats Item,Used - Average,157.66,183.68,Southland,Te Anau,closed,2025-04-19 11:35:50,2025-04-26 11:35:50,NULL,False,True,1211,171,3
22877,1807,Sports,Golf,New Breville Golf Item,New,824.34,909.07,Auckland,North Shore,closed,2026-07-07 08:19:37,2026-07-18 08:19:37,NULL,True,True,159,15,0
22878,4499,Clothing,Men's,Used - Good Shimano Men's Item,Used - Good,68.74,79.67,Auckland,North Shore,sold,2023-08-28 06:31:12,2023-09-04 06:31:12,2023-09-05 06:31:12,True,False,1150,209,3
22879,3870,Sports,Golf,Used - Good Kathmandu Golf Item,Used - Good,66.34,NULL,Otago,Queenstown,closed,2023-10-23 13:18:56,2023-10-30 13:18:56,NULL,True,True,2746,502,0
22880,9598,Health & Beauty,Supplements,Used - Good Lego Supplements Item,Used - Good,35.57,43.94,Wellington,Lower Hutt,sold,2026-01-29 18:51:06,2026-02-12 18:51:06,2026-02-01 18:51:06,False,False,265,47,4
22881,675,Electronics,Cameras,Used - Good Fisher & Paykel Cameras Item,Used - Good,1319.37,1617.66,Hawkes Bay,Hastings,closed,2024-12-04 07:16:56,2024-12-17 07:16:56,NULL,False,False,886,168,0
22882,4816,Baby & Kids,Prams,Used - Average Trek Prams Item,Used - Average,130.23,166.79,Auckland,Manukau,closed,2024-03-30 00:48:20,2024-04-12 00:48:20,NULL,False,True,1648,189,1
22883,9018,Collectables,Art,Used - Like New Dyson Art Item,Used - Like New,4699.7,5283.81,Taranaki,New Plymouth,closed,2026-01-25 22:49:57,2026-02-04 22:49:57,NULL,True,True,472,60,2
22884,2233,Toys & Games,Building Sets,Used - Good Trek Building Sets Item,Used - Good,323.95,NULL,Wellington,Porirua,sold,2024-11-26 05:03:57,2024-12-06 05:03:57,2024-12-04 05:03:57,True,False,469,47,7
22885,7406,Baby & Kids,Car Seats,New Dyson Car Seats Item,New,185.9,232.63,Auckland,Waitakere,sold,2025-09-01 20:05:56,2025-09-11 20:05:56,2025-09-03 20:05:56,True,True,361,52,6
22886,3143,Home & Living,Bedding,New Apple Bedding Item,New,338.77,NULL,Auckland,Waitakere,sold,2025-04-10 16:33:21,2025-04-23 16:33:21,2025-04-21 16:33:21,True,True,880,169,3
22887,7983,Clothing,Accessories,Used - Like New Fisher & Paykel Accessories Item,Used - Like New,55.51,NULL,Hawkes Bay,Havelock North,closed,2025-05-06 06:00:25,2025-05-13 06:00:25,NULL,True,False,569,33,3
22888,9260,Toys & Games,Board Games,Used - Good Nike Board Games Item,Used - Good,389.72,470.6,Canterbury,Ashburton,closed,2026-07-15 16:10:20,2026-07-24 16:10:20,NULL,True,True,116,18,0
22889,4894,Collectables,Stamps,Used - Like New Hasbro Stamps Item,Used - Like New,3378.73,3853.51,Auckland,Manukau,closed,2025-09-29 01:17:19,2025-10-10 01:17:19,NULL,True,False,734,44,1
22890,6673,Clothing,Men's,New Breville Men's Item,New,476.95,608.72,Auckland,North Shore,closed,2024-03-14 17:33:38,2024-03-22 17:33:38,NULL,True,False,1024,126,0
22891,4986,Home & Living,Appliances,Used - Good Sony Appliances Item,Used - Good,15.63,19.31,Auckland,Papakura,closed,2024-04-13 03:48:08,2024-04-27 03:48:08,NULL,False,True,593,71,3
22892,1130,Health & Beauty,Supplements,New Lego Supplements Item,New,348.84,413.04,Canterbury,Christchurch,withdrawn,2026-04-22 06:50:24,2026-04-30 06:50:24,NULL,True,True,115,20,2
22893,815,Sports,Camping,New Adidas Camping Item,New,733.3,865.76,Auckland,Papakura,closed,2024-05-26 11:38:29,2024-06-02 11:38:29,NULL,True,False,1454,120,3
22894,9565,Home & Living,Garden,Used - Like New Samsung Garden Item,Used - Like New,40.84,52.84,Canterbury,Waimakariri,sold,2024-07-29 01:54:05,2024-08-11 01:54:05,2024-08-10 01:54:05,True,True,1669,204,4
22895,9958,Collectables,Stamps,Used - Like New Giant Stamps Item,Used - Like New,1096.32,NULL,Waikato,Rotorua,sold,2024-03-07 06:44:10,2024-03-21 06:44:10,2024-03-18 06:44:10,True,True,2644,471,0
22896,9015,Books & Music,Non-Fiction,New Samsung Non-Fiction Item,New,76.46,96.27,Wellington,Upper Hutt,closed,2026-03-26 14:46:48,2026-04-09 14:46:48,NULL,True,True,317,59,0
22897,3935,Clothing,Women's,Used - Good Giant Women's Item,Used - Good,31.1,NULL,Canterbury,Waimakariri,closed,2024-11-09 12:55:50,2024-11-19 12:55:50,NULL,False,True,1238,224,0
22898,2772,Collectables,Vintage,Used - Like New Hasbro Vintage Item,Used - Like New,3312.78,NULL,Canterbury,Selwyn,sold,2026-08-04 03:42:36,2026-08-11 03:42:36,2026-08-11 03:42:36,True,False,54,3,1
22899,220,Health & Beauty,Supplements,Used - Good Dyson Supplements Item,Used - Good,335.59,NULL,Auckland,Waitakere,sold,2024-12-27 10:40:58,2025-01-10 10:40:58,2024-12-30 10:40:58,True,True,1144,172,5
22900,3703,Home & Living,Appliances,New Hasbro Appliances Item,New,114.56,128.08,Bay of Plenty,Tauranga,closed,2025-01-29 22:45:15,2025-02-10 22:45:15,NULL,True,True,911,62,3
22901,1998,Health & Beauty,Skincare,Used - Like New Lego Skincare Item,Used - Like New,145.05,NULL,Bay of Plenty,Whakatane,sold,2025-06-09 16:49:25,2025-06-23 16:49:25,2025-06-19 16:49:25,True,True,953,122,2
22902,1843,Electronics,Gaming Consoles,New LG Gaming Consoles Item,New,1605.61,1890.12,Otago,Queenstown,sold,2026-02-18 03:20:02,2026-02-28 03:20:02,2026-03-04 03:20:02,True,True,417,72,4
22903,3456,Clothing,Women's,Used - Good Breville Women's Item,Used - Good,394.47,503.28,Southland,Invercargill,closed,2023-12-31 04:05:15,2024-01-14 04:05:15,NULL,True,True,1322,110,1
22904,5956,Collectables,Stamps,Used - Good Trek Stamps Item,Used - Good,3209.9,NULL,Auckland,Waitakere,closed,2025-09-07 11:30:36,2025-09-14 11:30:36,NULL,False,True,555,92,0
22905,9464,Toys & Games,Outdoor Toys,New Trek Outdoor Toys Item,New,126.4,NULL,Otago,Oamaru,sold,2023-10-12 10:13:44,2023-10-22 10:13:44,2023-10-19 10:13:44,True,True,2629,134,1
22906,3218,Home & Living,Furniture,Used - Like New Nike Furniture Item,Used - Like New,366.64,430.49,Auckland,Manukau,withdrawn,2025-10-06 18:00:02,2025-10-20 18:00:02,NULL,True,True,341,60,2
22907,8123,Sports,Camping,Used - Like New LG Camping Item,Used - Like New,589.8,706.68,Hawkes Bay,Napier,closed,2024-12-04 20:36:35,2024-12-11 20:36:35,NULL,True,True,1628,315,0
22908,9548,Baby & Kids,Feeding,Used - Like New LG Feeding Item,Used - Like New,315.77,368.25,Auckland,Waitakere,withdrawn,2024-12-08 01:40:41,2024-12-20 01:40:41,NULL,True,True,1772,309,2
22909,5387,Toys & Games,Board Games,Used - Good Trek Board Games Item,Used - Good,172.5,NULL,Wellington,Lower Hutt,sold,2025-05-01 23:28:06,2025-05-13 23:28:06,2025-05-09 23:28:06,True,True,1165,146,1
22910,6754,Baby & Kids,Prams,Used - Average Lego Prams Item,Used - Average,241.34,NULL,Hawkes Bay,Havelock North,sold,2023-09-24 22:24:50,2023-10-04 22:24:50,2023-10-08 22:24:50,True,True,2171,264,4
22911,9542,Sports,Gym Equipment,Used - Good Giant Gym Equipment Item,Used - Good,635.86,NULL,Auckland,Manukau,sold,2023-11-18 07:49:15,2023-11-30 07:49:15,2023-12-01 07:49:15,True,True,2947,565,0
22912,9293,Electronics,Phones,Used - Good Sony Phones Item,Used - Good,532.77,NULL,Wellington,Kapiti Coast,sold,2023-10-25 14:41:35,2023-11-03 14:41:35,2023-10-29 14:41:35,True,False,820,64,5
22913,8380,Electronics,Laptops,Used - Like New Shimano Laptops Item,Used - Like New,1794.7,NULL,Manawatu-Wanganui,Palmerston North,sold,2024-03-05 17:12:55,2024-03-12 17:12:55,2024-03-12 17:12:55,True,False,954,157,3
