listing_id,user_id,industry,subcategory,role_type,employment_type,title,salary_min,salary_max,salary_display,region,city,status,listed_date,close_date,remote_option,experience_level,view_count,application_count
9048,8671,Accounting,Management Accountants,Temporary,Full Time,Audit Manager,100548.86,120340.16,$100k-$120k,Auckland,Waitakere,filled,2023-11-25 11:58:31,2023-12-14 11:58:31,True,Senior,3706,6
9049,7556,Healthcare,Nurses,Permanent,Full Time,Pharmacist,119809.8,135521.12,$119k-$135k,Southland,Gore,closed,2023-09-26 05:34:23,2023-11-08 05:34:23,False,Senior,4539,3
9050,8111,Education,Tutors,Permanent,Part Time,ECE Teacher,48949.78,60576.98,"$48,949-$60,576",Waikato,Rotorua,filled,2026-02-01 16:25:18,2026-03-17 16:25:18,False,Entry,860,6
9051,8461,Government,Regulatory,Permanent,Full Time,Policy Analyst,101539.86,128172.84,$101k-$128k,Auckland,Franklin,closed,2024-07-14 22:25:15,2024-08-17 22:25:15,False,Senior,4560,5
9052,8478,Finance,Financial Analysts,Contract,Part Time,Payroll Officer,112726.94,144800.14,$69/hour,Wellington,Lower Hutt,filled,2024-06-11 22:43:36,2024-07-15 22:43:36,True,Senior,3814,3
9053,8234,Healthcare,Allied Health,Contract,Full Time,Physiotherapist,102763.56,113325.12,$54/hour,Hawkes Bay,Havelock North,closed,2026-06-29 09:45:25,2026-07-27 09:45:25,False,Senior,465,6
9054,7498,Healthcare,Doctors,Permanent,Full Time,Healthcare Assistant,NULL,NULL,Negotiable,Auckland,Papakura,filled,2024-06-25 14:27:58,2024-08-06 14:27:58,False,Executive,3799,4
9055,8065,Technology,QA/Testing,Contract,Full Time,Junior DevOps Engineer,48064.36,53698.88,$25/hour,Wellington,Porirua,filled,2025-11-27 10:11:41,2025-12-20 10:11:41,True,Entry,1441,9
9056,7572,Government,Administration,Temporary,Full Time,Policy Analyst,66164.11,85876.35,"$66,164-$85,876",Hawkes Bay,Havelock North,closed,2025-05-31 11:18:38,2025-07-10 11:18:38,False,Mid,1638,7
9057,7548,Healthcare,Nurses,Contract,Casual,Registered Nurse,NULL,NULL,Negotiable,Waikato,Taupo,closed,2025-07-12 18:32:18,2025-08-04 18:32:18,False,Mid,1940,4
9058,8917,Accounting,Accountants,Permanent,Part Time,Management Accountant,NULL,NULL,Negotiable,Waikato,Cambridge,filled,2024-08-28 20:58:37,2024-10-04 20:58:37,True,Senior,4368,4
9059,7057,Construction,Electricians,Contract,Full Time,Electrician,46309.94,54141.46,$26/hour,Auckland,Manukau,expired,2025-05-01 20:55:11,2025-05-21 20:55:11,False,Entry,2958,2
9060,7064,Manufacturing,Quality Control,Permanent,Full Time,Quality Controller,71151.05,79686.02,"$71,151-$79,686",Hawkes Bay,Hastings,filled,2024-01-14 16:15:09,2024-01-30 16:15:09,False,Mid,5070,4
9061,8313,Technology,Product Managers,Permanent,Part Time,UX Designer,204067.21,260715.32,$204k-$260k,Auckland,Franklin,expired,2023-08-18 10:49:06,2023-09-12 10:49:06,True,Executive,5617,4
9062,8042,Government,Project Managers,Permanent,Casual,Regulatory Officer,NULL,NULL,Negotiable,Bay of Plenty,Whakatane,filled,2024-06-14 17:39:05,2024-07-10 17:39:05,False,Senior,4511,6
9063,7466,Technology,System Administrators,Permanent,Part Time,Mid DevOps Engineer,72249.52,90527.27,"$72,249-$90,527",Otago,Oamaru,filled,2026-02-13 05:23:21,2026-03-16 05:23:21,True,Mid,1267,6
9064,8589,Retail,Store Managers,Permanent,Full Time,E-commerce Manager,168489.82,188840.79,$168k-$188k,Auckland,North Shore,expired,2025-11-09 15:46:45,2025-12-12 15:46:45,False,Executive,1233,6
9065,8362,Education,Tutors,Permanent,Full Time,SENCO,104397.43,124800.19,$104k-$124k,Waikato,Tauranga,filled,2024-01-08 18:58:04,2024-01-25 18:58:04,False,Senior,4326,3
9066,8728,Manufacturing,Logistics,Permanent,Part Time,Production Manager,68914.69,84860.97,"$68,914-$84,860",Auckland,Waitakere,filled,2025-10-10 06:33:20,2025-11-17 06:33:20,True,Mid,715,7
9067,7862,Education,Early Childhood,Contract,Part Time,ECE Teacher,102919.99,116124.79,$55/hour,Auckland,North Shore,filled,2026-06-11 11:40:46,2026-07-02 11:40:46,False,Senior,381,4
9068,7428,Healthcare,Pharmacists,Contract,Full Time,General Practitioner,48422.95,57229.04,$27/hour,Canterbury,Waimakariri,filled,2025-12-21 06:57:34,2026-01-18 06:57:34,False,Entry,752,5
9069,8500,Accounting,Accountants,Permanent,Casual,Management Accountant,194377.18,241429.66,$194k-$241k,Auckland,Auckland City,filled,2026-01-13 16:06:19,2026-02-06 16:06:19,True,Executive,1079,6
9070,7821,Technology,Software Engineers,Temporary,Full Time,Product Manager,NULL,NULL,Negotiable,Otago,Wanaka,filled,2026-07-21 19:16:52,2026-08-20 19:16:52,True,Mid,332,5
9071,8251,Finance,Accountants,Permanent,Full Time,Credit Controller,73794.81,89682.12,"$73,794-$89,682",Auckland,Auckland City,filled,2025-03-11 02:52:16,2025-04-18 02:52:16,False,Mid,2558,2
9072,8541,Accounting,Management Accountants,Permanent,Part Time,Financial Controller,127435.29,164583.88,$127k-$164k,Auckland,Auckland City,closed,2024-12-15 08:44:49,2025-01-20 08:44:49,True,Senior,3267,2
9073,8316,Accounting,Accountants,Permanent,Full Time,Management Accountant,75214.26,88585.93,"$75,214-$88,585",Manawatu-Wanganui,Feilding,closed,2025-09-09 00:47:03,2025-10-23 00:47:03,True,Mid,1667,3
9074,7548,Retail,Merchandising,Contract,Full Time,Sales Consultant,68025.75,79749.01,$38/hour,Auckland,Manukau,expired,2026-01-09 12:21:17,2026-02-05 12:21:17,False,Mid,977,4
9075,7297,Government,Administration,Temporary,Part Time,Project Manager,74479.74,88294.14,"$74,479-$88,294",Auckland,North Shore,filled,2023-09-06 21:58:53,2023-10-06 21:58:53,False,Mid,4660,6
9076,8699,Construction,Site Managers,Contract,Part Time,Project Manager,78961.78,87843.74,$42/hour,Bay of Plenty,Tauranga,expired,2026-03-07 19:05:03,2026-04-03 19:05:03,False,Mid,1084,3
9077,8505,Finance,Auditors,Permanent,Casual,Payroll Officer,109184.8,130211.44,$109k-$130k,Bay of Plenty,Whakatane,filled,2025-09-17 23:54:46,2025-10-09 23:54:46,True,Senior,1134,2
9078,8990,Legal,Lawyers,Permanent,Full Time,Compliance Officer,113687.25,129969.92,$113k-$129k,Auckland,Auckland City,expired,2023-09-28 00:29:49,2023-10-20 00:29:49,True,Senior,2469,4
9079,9000,Technology,UX Designers,Contract,Part Time,QA Engineer,69854.92,85348.26,$41/hour,Auckland,North Shore,closed,2025-06-20 13:55:59,2025-07-23 13:55:59,True,Mid,2301,7
9080,7565,Finance,Auditors,Permanent,Full Time,Accounts Manager,45542.59,57954.4,"$45,542-$57,954",Nelson-Marlborough,Richmond,filled,2025-03-05 23:44:29,2025-03-31 23:44:29,True,Entry,2241,2
9081,7305,Technology,DevOps,Permanent,Full Time,Mid Software Engineer,70594.54,89703.61,"$70,594-$89,703",Waikato,Tauranga,closed,2025-12-27 07:26:35,2026-02-09 07:26:35,True,Mid,1281,2
9082,7033,Government,Communications,Permanent,Full Time,Regulatory Officer,73609.15,92235.52,"$73,609-$92,235",Auckland,North Shore,filled,2024-06-17 05:03:26,2024-07-17 05:03:26,False,Mid,3806,2
9083,7047,Healthcare,Doctors,Contract,Full Time,Pharmacist,71646.24,88101.8,$42/hour,Hawkes Bay,Havelock North,closed,2024-04-18 23:44:03,2024-05-06 23:44:03,True,Mid,2114,3
9084,8614,Government,Communications,Contract,Full Time,Regulatory Officer,125486.51,152222.78,$73/hour,Waikato,Hamilton,filled,2024-01-29 06:27:57,2024-02-17 06:27:57,False,Senior,3665,6
9085,7206,Agriculture,Farm Managers,Permanent,Full Time,Dairy Manager,50436.92,56320.51,"$50,436-$56,320",Auckland,Waitakere,expired,2024-08-08 14:53:57,2024-09-16 14:53:57,False,Entry,3193,5
9086,8338,Manufacturing,Logistics,Permanent,Part Time,Production Manager,NULL,NULL,Negotiable,Waikato,Hamilton,closed,2023-12-19 05:20:29,2024-01-14 05:20:29,False,Entry,4947,8
9087,8720,Finance,Auditors,Permanent,Full Time,Credit Controller,47666.1,60020.43,"$47,666-$60,020",Bay of Plenty,Mount Maunganui,closed,2026-06-29 14:09:41,2026-08-11 14:09:41,False,Entry,379,6
9088,8707,Government,Regulatory,Permanent,Full Time,Project Manager,NULL,NULL,Negotiable,Auckland,Auckland City,filled,2025-12-25 17:44:17,2026-01-12 17:44:17,True,Senior,664,1
9089,8021,Education,Tutors,Temporary,Part Time,SENCO,NULL,NULL,Negotiable,Otago,Oamaru,closed,2025-03-06 22:12:26,2025-04-12 22:12:26,False,Mid,1694,5
9090,8425,Manufacturing,Logistics,Permanent,Full Time,Production Manager,125416.76,153677.02,$125k-$153k,Waikato,Tauranga,expired,2023-11-06 08:38:18,2023-12-18 08:38:18,False,Senior,4764,15
9091,8961,Legal,Legal Secretaries,Temporary,Full Time,Paralegal,NULL,NULL,Negotiable,Canterbury,Timaru,filled,2025-08-22 10:08:30,2025-09-28 10:08:30,False,Mid,1565,6
9092,8882,Education,Early Childhood,Permanent,Full Time,Secondary Teacher,77592.41,97666.68,"$77,592-$97,666",Auckland,Papakura,expired,2025-12-05 22:38:07,2026-01-01 22:38:07,False,Mid,1045,3
9093,8191,Manufacturing,Warehouse,Permanent,Full Time,Warehouse Manager,67762.1,87042.58,"$67,762-$87,042",Nelson-Marlborough,Nelson,closed,2024-11-09 14:10:40,2024-12-02 14:10:40,False,Mid,2471,9
9094,7723,Finance,Auditors,Permanent,Full Time,Finance Manager,104811.26,126000.96,$104k-$126k,Waikato,Rotorua,filled,2024-07-07 19:20:03,2024-08-02 19:20:03,False,Senior,2353,6
9095,8975,Construction,Site Managers,Temporary,Part Time,Project Manager,NULL,NULL,Negotiable,Taranaki,New Plymouth,filled,2025-07-22 12:41:46,2025-08-31 12:41:46,False,Senior,2246,4
9096,8507,Healthcare,Mental Health,Contract,Full Time,Registered Nurse,NULL,NULL,Negotiable,Auckland,Auckland City,filled,2025-02-25 03:17:03,2025-03-13 03:17:03,False,Mid,1426,5
9097,7118,Accounting,Management Accountants,Permanent,Part Time,Management Accountant,71239.39,91417.4,"$71,239-$91,417",Hawkes Bay,Napier,closed,2025-10-18 21:50:33,2025-11-20 21:50:33,True,Mid,1669,9
9098,7276,Accounting,Management Accountants,Permanent,Part Time,Audit Manager,73837.39,89753.67,"$73,837-$89,753",Hawkes Bay,Hastings,filled,2024-04-04 12:08:39,2024-05-14 12:08:39,True,Mid,4448,5
9099,8013,Accounting,Management Accountants,Permanent,Full Time,Management Accountant,65394.38,73412.91,"$65,394-$73,412",Auckland,Auckland City,filled,2024-11-12 01:15:27,2024-12-14 01:15:27,True,Mid,2178,3
9100,8671,Accounting,Financial Controllers,Permanent,Full Time,Bookkeeper,NULL,NULL,Negotiable,Canterbury,Selwyn,closed,2024-10-27 16:42:13,2024-11-11 16:42:13,True,Mid,3346,1
9101,7276,Finance,Auditors,Permanent,Full Time,Payroll Officer,101815.06,123699.53,$101k-$123k,Auckland,Franklin,closed,2023-12-22 20:28:00,2024-01-28 20:28:00,False,Senior,5118,4
9102,7319,Accounting,Financial Controllers,Contract,Full Time,Bookkeeper,109648.45,140308.59,$67/hour,Waikato,Tauranga,filled,2024-11-20 22:19:23,2024-12-21 22:19:23,False,Senior,1965,19
9103,8266,Manufacturing,Machine Operators,Temporary,Part Time,Quality Controller,68932.78,85701.53,"$68,932-$85,701",Auckland,Franklin,filled,2024-06-23 03:49:49,2024-07-23 03:49:49,False,Mid,4645,5
9104,8569,Education,Administration,Permanent,Full Time,SENCO,125622.04,146581.83,$125k-$146k,Canterbury,Selwyn,closed,2026-01-31 20:22:31,2026-03-05 20:22:31,False,Senior,1055,6
9105,7857,Legal,Legal Secretaries,Contract,Casual,Paralegal,NULL,NULL,Negotiable,Northland,Whangarei,filled,2023-10-09 23:48:57,2023-11-04 23:48:57,False,Senior,4173,1
9106,8830,Retail,E-commerce,Permanent,Full Time,E-commerce Manager,71183.85,90097.17,"$71,183-$90,097",Waikato,Hamilton,closed,2025-02-10 23:16:51,2025-03-08 23:16:51,False,Mid,2421,5
9107,8608,Legal,Compliance Officers,Temporary,Part Time,Legal Executive,125993.85,139948.97,$125k-$139k,Wellington,Lower Hutt,closed,2023-08-14 04:56:19,2023-09-26 04:56:19,False,Senior,6441,5
9108,7777,Legal,Paralegals,Contract,Casual,Compliance Officer,45326.74,50021.08,$24/hour,Auckland,North Shore,expired,2025-03-21 12:34:04,2025-05-03 12:34:04,False,Entry,1519,6
9109,7385,Technology,Product Managers,Contract,Full Time,Mid Software Engineer,79752.13,90187.54,$43/hour,Auckland,North Shore,closed,2025-08-28 13:01:55,2025-10-07 13:01:55,True,Mid,1605,4
9110,7517,Education,Administration,Contract,Full Time,SENCO,103486.53,119951.45,$57/hour,Auckland,Papakura,filled,2025-11-04 15:56:27,2025-12-11 15:56:27,False,Senior,806,13
9111,8072,Manufacturing,Quality Control,Permanent,Casual,Warehouse Manager,73274.58,88839.02,"$73,274-$88,839",Otago,Dunedin,closed,2025-05-17 23:39:20,2025-06-02 23:39:20,False,Mid,2488,4
9112,7047,Legal,Lawyers,Permanent,Full Time,Senior Lawyer,NULL,NULL,Negotiable,Auckland,Papakura,expired,2024-06-07 16:22:54,2024-07-10 16:22:54,False,Entry,2498,6
9113,8185,Agriculture,Farm Managers,Permanent,Full Time,Viticulturist,120519.08,153481.22,$120k-$153k,Auckland,Waitakere,filled,2025-12-06 11:39:51,2026-01-12 11:39:51,True,Senior,1399,4
9114,8187,Legal,Legal Secretaries,Temporary,Full Time,Compliance Officer,49785.53,60155.14,"$49,785-$60,155",Auckland,Auckland City,expired,2026-04-06 17:39:21,2026-04-28 17:39:21,False,Entry,767,6
9115,8604,Agriculture,Horticulture,Permanent,Full Time,Orchard Supervisor,68915.74,77161.68,"$68,915-$77,161",Auckland,Manukau,filled,2024-10-27 07:03:29,2024-11-26 07:03:29,False,Mid,2129,6
9116,7795,Legal,Paralegals,Permanent,Full Time,Senior Lawyer,72432.32,86713.55,"$72,432-$86,713",Wellington,Porirua,active,2026-07-28 17:40:38,2026-08-26 17:40:38,False,Mid,218,1
9117,7001,Healthcare,Nurses,Permanent,Full Time,Physiotherapist,77966.07,95174.44,"$77,966-$95,174",Waikato,Cambridge,closed,2024-11-11 11:03:14,2024-12-20 11:03:14,True,Mid,3247,5
9118,7829,Agriculture,Horticulture,Permanent,Full Time,Farm Manager,102840.93,115452.96,$102k-$115k,Auckland,Franklin,expired,2023-08-25 21:31:06,2023-10-01 21:31:06,True,Senior,3706,7
9119,8307,Accounting,Accountants,Permanent,Full Time,Bookkeeper,102636.42,128157.49,$102k-$128k,Auckland,Manukau,closed,2026-02-17 22:13:13,2026-03-18 22:13:13,True,Senior,1190,5
9120,8440,Government,Communications,Permanent,Full Time,Communications Advisor,112336.35,144051.53,$112k-$144k,Auckland,Franklin,filled,2024-04-24 20:24:38,2024-05-30 20:24:38,True,Senior,3666,3
9121,7187,Hospitality,Bar Staff,Contract,Full Time,Head Chef,68977.44,86624.46,$41/hour,Taranaki,New Plymouth,filled,2024-04-02 21:28:48,2024-05-01 21:28:48,False,Mid,5350,5
9122,8438,Hospitality,Events,Permanent,Full Time,Events Coordinator,72603.62,84176.88,"$72,603-$84,176",Manawatu-Wanganui,Feilding,filled,2023-08-02 14:22:22,2023-09-10 14:22:22,False,Mid,3171,5
9123,8662,Technology,Software Engineers,Permanent,Casual,UX Designer,45996.77,55697.04,"$45,996-$55,697",Auckland,North Shore,closed,2024-05-20 15:12:39,2024-07-03 15:12:39,True,Entry,3315,1
9124,7592,Legal,Lawyers,Permanent,Full Time,Legal Executive,72372.73,86339.19,"$72,372-$86,339",Auckland,North Shore,closed,2025-06-19 05:45:59,2025-08-03 05:45:59,True,Mid,1101,3
9125,8339,Finance,Payroll,Permanent,Part Time,Payroll Officer,48767.93,58270.91,"$48,767-$58,270",Bay of Plenty,Whakatane,closed,2025-09-20 06:40:40,2025-10-17 06:40:40,False,Entry,1241,6
9126,7304,Manufacturing,Quality Control,Permanent,Full Time,Production Manager,122182.32,145917.1,$122k-$145k,Nelson-Marlborough,Blenheim,filled,2024-04-23 01:15:59,2024-05-18 01:15:59,False,Senior,3761,4
9127,7255,Technology,UX Designers,Permanent,Part Time,QA Engineer,192353.74,243910.69,$192k-$243k,Auckland,Franklin,expired,2025-07-16 18:14:14,2025-08-05 18:14:14,True,Executive,2547,6
9128,7453,Government,Project Managers,Permanent,Full Time,Regulatory Officer,72579.43,85984.36,"$72,579-$85,984",Canterbury,Christchurch,filled,2025-05-31 14:36:52,2025-07-02 14:36:52,False,Mid,1420,40
9129,7832,Construction,Plumbers,Temporary,Part Time,Project Manager,46824.38,58352.53,"$46,824-$58,352",Wellington,Upper Hutt,filled,2023-10-23 22:37:02,2023-11-18 22:37:02,True,Entry,5980,36
9130,7232,Retail,Sales Assistants,Temporary,Full Time,E-commerce Manager,78255.34,95661.59,"$78,255-$95,661",Wellington,Porirua,closed,2023-08-13 09:08:29,2023-08-29 09:08:29,False,Mid,5275,5
9131,8724,Manufacturing,Production Managers,Permanent,Full Time,Production Manager,119231.15,152446.55,$119k-$152k,Manawatu-Wanganui,Feilding,closed,2024-11-27 23:21:24,2024-12-13 23:21:24,True,Senior,1936,3
9132,8218,Government,Project Managers,Permanent,Full Time,Regulatory Officer,77142.15,98021.09,"$77,142-$98,021",West Coast,Greymouth,filled,2026-08-12 02:11:59,2026-09-18 02:11:59,False,Mid,112,10
9133,7686,Government,Policy Analysts,Permanent,Casual,Communications Advisor,48402.43,57919.9,"$48,402-$57,919",Auckland,Manukau,expired,2024-07-23 15:52:58,2024-08-18 15:52:58,False,Entry,4489,2
9134,8858,Accounting,Management Accountants,Permanent,Part Time,Bookkeeper,NULL,NULL,Negotiable,Auckland,North Shore,filled,2024-06-20 19:33:41,2024-07-15 19:33:41,False,Entry,2960,1
9135,7763,Construction,Project Managers,Temporary,Part Time,Quantity Surveyor,75026.54,83568.5,"$75,026-$83,568",Auckland,Waitakere,closed,2024-11-10 14:28:02,2024-12-02 14:28:02,False,Mid,3850,3
9136,8324,Education,Tutors,Permanent,Part Time,ECE Teacher,65307.45,84070.3,"$65,307-$84,070",Waikato,Cambridge,filled,2025-01-29 08:01:48,2025-03-07 08:01:48,False,Mid,2325,4
9137,8462,Legal,Compliance Officers,Contract,Casual,Legal Executive,180375.92,228361.65,$109/hour,Auckland,Papakura,filled,2023-12-26 20:52:03,2024-01-25 20:52:03,True,Executive,4414,8
9138,8100,Hospitality,Bar Staff,Permanent,Full Time,Barista,127660.81,147196.53,$127k-$147k,Canterbury,Timaru,closed,2026-03-30 17:12:50,2026-05-09 17:12:50,False,Senior,826,1
9139,8555,Healthcare,Caregivers,Permanent,Full Time,Registered Nurse,109681.69,123643.77,$109k-$123k,Manawatu-Wanganui,Levin,closed,2024-08-17 16:51:14,2024-09-18 16:51:14,False,Senior,2177,4
9140,7628,Government,Regulatory,Contract,Full Time,Regulatory Officer,50221.33,59019.51,$28/hour,Wellington,Porirua,expired,2025-11-10 21:05:11,2025-12-04 21:05:11,False,Entry,797,4
9141,7181,Agriculture,Farm Managers,Permanent,Part Time,Viticulturist,207777.24,261118.74,$207k-$261k,Hawkes Bay,Havelock North,expired,2025-12-09 22:05:06,2025-12-29 22:05:06,False,Executive,1428,6
9142,7380,Accounting,Bookkeepers,Temporary,Part Time,Financial Controller,68965.66,85011.8,"$68,965-$85,011",Auckland,Papakura,closed,2025-03-18 13:24:16,2025-04-10 13:24:16,False,Mid,1890,1
9143,7279,Retail,Store Managers,Permanent,Full Time,Sales Consultant,73599.3,87346.75,"$73,599-$87,346",Manawatu-Wanganui,Palmerston North,active,2026-08-22 21:50:26,2026-09-13 21:50:26,True,Mid,103,5
9144,7124,Accounting,Management Accountants,Temporary,Full Time,Tax Accountant,73035.71,92786.34,"$73,035-$92,786",Wellington,Wellington City,closed,2024-01-05 12:51:10,2024-02-14 12:51:10,True,Mid,5346,3
9145,8257,Agriculture,Farm Workers,Permanent,Casual,Farm Manager,119650.62,141347.71,$119k-$141k,Canterbury,Christchurch,expired,2025-08-26 18:12:39,2025-09-29 18:12:39,False,Senior,1915,1
9146,7713,Agriculture,Dairy,Contract,Full Time,Orchard Supervisor,NULL,NULL,Negotiable,Hawkes Bay,Hastings,closed,2025-01-07 04:44:10,2025-02-05 04:44:10,True,Mid,2226,3
9147,8014,Construction,Site Managers,Contract,Full Time,Project Manager,NULL,NULL,Negotiable,Auckland,North Shore,filled,2025-04-28 05:30:17,2025-05-21 05:30:17,True,Executive,1296,4
9148,8341,Healthcare,Nurses,Contract,Full Time,General Practitioner,70850.55,91023.52,$43/hour,Waikato,Rotorua,expired,2026-07-25 12:32:18,2026-08-12 12:32:18,True,Mid,197,6
9149,8378,Government,Project Managers,Permanent,Part Time,Policy Analyst,79879.72,96835.85,"$79,879-$96,835",Waikato,Hamilton,closed,2026-04-05 19:59:39,2026-05-14 19:59:39,False,Mid,850,5
9150,8869,Healthcare,Allied Health,Temporary,Part Time,Physiotherapist,NULL,NULL,Negotiable,Bay of Plenty,Rotorua,closed,2026-04-22 06:22:28,2026-05-29 06:22:28,False,Entry,726,1
9151,7292,Legal,Lawyers,Temporary,Part Time,Paralegal,108583.87,119516.0,$108k-$119k,Wellington,Porirua,expired,2024-04-05 07:27:30,2024-05-08 07:27:30,False,Senior,2707,7
9152,7310,Education,Teachers,Permanent,Full Time,SENCO,220885.29,252144.15,$220k-$252k,Southland,Gore,closed,2026-06-12 20:10:11,2026-07-06 20:10:11,False,Executive,447,7
9153,8996,Retail,E-commerce,Contract,Full Time,Store Manager,75929.86,88840.04,$42/hour,Wellington,Kapiti Coast,closed,2025-01-09 09:04:24,2025-02-15 09:04:24,False,Mid,2154,8
9154,8387,Finance,Management Accountants,Permanent,Part Time,Finance Manager,50910.12,59618.01,"$50,910-$59,618",Gisborne,Gisborne,closed,2024-01-18 00:16:33,2024-02-26 00:16:33,False,Entry,5219,10
