listing_id,user_id,vehicle_type,make,model,year,mileage_km,fuel_type,transmission,body_type,colour,engine_cc,registration_status,asking_price,region,city,status,listed_date,sold_date,view_count,watchlist_count,enquiry_count
9620,5903,Car,Mazda,Mazda2,2025,11598,Petrol,Automatic,Wagon,Green,1500,Registered,31812.95,Canterbury,Christchurch,sold,2025-12-14 07:53:35,2026-01-30 07:53:35,338,74,13
9621,8531,Car,BMW,5 Series,2016,114525,Hybrid,Automatic,Ute,Black,1000,Registered,26099.27,Auckland,Papakura,withdrawn,2025-12-19 07:33:47,NULL,586,109,37
9622,4904,SUV,Honda,CR-V,2020,70061,Diesel,Automatic,SUV,White,1500,Registered,20242.54,Auckland,Franklin,expired,2026-01-20 22:58:28,NULL,537,61,24
9623,9374,Car,Nissan,Juke,2020,69966,Hybrid,Manual,Ute,Silver,1600,Registered,25589.12,Auckland,Manukau,sold,2024-09-21 18:47:44,2024-09-30 18:47:44,2920,558,141
9624,5001,Car,Mitsubishi,Triton,2025,8819,Hybrid,Automatic,Van,Grey,1000,Registered,35544.23,Bay of Plenty,Mount Maunganui,sold,2024-02-13 12:19:09,2024-03-04 12:19:09,995,215,62
9625,2573,Van,Hyundai,Santa Fe,2023,47470,Petrol,CVT,Sedan,Black,1800,Registered,28301.22,Otago,Wanaka,expired,2026-03-04 13:34:07,NULL,798,82,22
9626,3038,Boat,Ford,Everest,2020,87027,Diesel,Automatic,SUV,Black,3000,On Hold,44781.27,Northland,Kaitaia,expired,2025-05-29 01:23:11,NULL,1106,138,59
9627,7597,SUV,Mazda,BT-50,2019,89943,Diesel,CVT,Ute,White,1600,Registered,25338.99,Auckland,North Shore,expired,2025-01-11 06:52:52,NULL,1939,289,78
9628,5128,Car,Mitsubishi,ASX,2018,128292,Diesel,Automatic,Convertible,Orange,3500,Registered,23802.83,Waikato,Tauranga,sold,2025-09-06 16:13:56,2025-10-14 16:13:56,1404,323,96
9629,7654,SUV,Honda,City,2016,132606,Hybrid,Manual,Wagon,Orange,4000,Registered,10376.92,Wellington,Kapiti Coast,sold,2026-04-09 15:58:10,2026-05-07 15:58:10,523,98,41
9630,2453,Car,Nissan,X-Trail,2025,13425,Hybrid,Manual,Wagon,White,1000,Registered,37764.63,Auckland,Manukau,sold,2025-05-25 16:08:04,2025-07-01 16:08:04,1621,225,107
9631,4235,Motorcycle,Mazda,Mazda2,2020,42999,Diesel,Automatic,Ute,Blue,750,Registered,8845.51,Auckland,Franklin,expired,2025-01-20 00:29:44,NULL,1284,125,41
9632,8004,Car,Toyota,Camry,2026,0,Petrol,CVT,Hatchback,Black,1200,Registered,36116.95,Auckland,Auckland City,sold,2025-04-17 21:17:12,2025-05-11 21:17:12,1703,297,85
9633,5016,Ute,Toyota,Camry,2026,0,Petrol,Manual,SUV,Grey,2000,Registered,35175.96,Wellington,Kapiti Coast,expired,2026-05-10 21:37:50,NULL,371,63,15
9634,8766,Car,Ford,Falcon,2024,33096,Electric,Manual,SUV,Red,NULL,Expired,26103.78,Auckland,Franklin,expired,2025-10-18 04:52:48,NULL,1362,199,42
9635,7739,Car,Mazda,CX-3,2018,127601,Petrol,Automatic,Wagon,Grey,1800,Registered,17007.43,Hawkes Bay,Havelock North,withdrawn,2023-09-22 02:57:01,NULL,2957,282,184
9636,7492,Boat,Mazda,CX-3,2023,25045,Hybrid,Automatic,Wagon,Blue,1000,Registered,56928.94,Auckland,North Shore,expired,2023-11-26 03:04:20,NULL,1289,284,87
9637,8745,Motorhome,Honda,City,2019,88825,Diesel,Automatic,Hatchback,Black,1600,Registered,25301.5,Waikato,Taupo,sold,2024-07-23 16:43:32,2024-08-10 16:43:32,2840,277,90
9638,6532,Car,Mazda,Mazda2,2024,28283,Diesel,Automatic,Convertible,Black,1800,Registered,32366.79,Auckland,Franklin,expired,2026-04-20 14:05:31,NULL,486,108,30
9639,7197,Motorcycle,Nissan,Qashqai,2023,15005,Diesel,Automatic,Sedan,Orange,600,Registered,10380.11,Auckland,Manukau,sold,2024-01-08 10:36:33,2024-01-21 10:36:33,2887,670,105
9640,1803,Ute,Holden,Cruze,2018,122437,Petrol,Manual,Ute,White,1800,Registered,21071.14,Canterbury,Selwyn,sold,2026-05-01 11:01:41,2026-06-18 11:01:41,297,37,16
9641,9171,SUV,Hyundai,i30,2026,0,Petrol,CVT,Ute,Blue,4000,Registered,39847.27,Waikato,Cambridge,expired,2023-08-19 02:59:08,NULL,1557,136,90
9642,7527,Car,Suzuki,Baleno,2021,70419,Petrol,Manual,Ute,Silver,1000,Expired,26604.95,Northland,Kaitaia,expired,2023-09-12 02:51:27,NULL,3882,534,213
9643,1286,Motorhome,Volkswagen,Touareg,2022,50238,Petrol,Manual,Sedan,Silver,1600,Registered,26908.75,Waikato,Tauranga,expired,2023-09-26 12:48:10,NULL,4079,669,185
9644,6148,Motorcycle,Ford,Escape,2022,21780,Diesel,Automatic,Van,Grey,650,Registered,9463.02,Waikato,Cambridge,sold,2024-10-03 00:36:48,2024-10-10 00:36:48,771,91,50
9645,8840,SUV,Mitsubishi,Triton,2026,0,Diesel,CVT,Van,Black,4000,Registered,33009.51,Auckland,Franklin,expired,2026-04-19 13:20:34,NULL,220,31,6
9646,9033,Ute,Nissan,X-Trail,2012,145478,Petrol,Automatic,Wagon,Silver,2000,Registered,6705.88,Canterbury,Timaru,expired,2025-09-21 01:21:56,NULL,1087,100,68
9647,8314,Car,Holden,Commodore,2019,66806,Hybrid,Manual,Sedan,Gold,2000,Registered,17378.02,Auckland,Papakura,expired,2026-01-06 21:32:22,NULL,424,50,29
9648,316,Car,Kia,Sorento,2022,43565,Hybrid,Manual,Hatchback,Silver,4000,Registered,24323.49,Manawatu-Wanganui,Feilding,sold,2025-10-12 07:58:30,2025-10-22 07:58:30,896,206,23
9649,7813,SUV,Ford,Escape,2019,71946,Petrol,Automatic,Convertible,Black,1300,Registered,22064.33,Auckland,Papakura,sold,2025-11-19 00:42:28,2025-11-28 00:42:28,660,82,23
9650,9888,Motorhome,Holden,Trax,2025,10505,Petrol,Manual,Sedan,Blue,2500,Registered,34092.62,Auckland,North Shore,sold,2025-08-30 12:36:36,2025-10-10 12:36:36,1335,306,52
9651,1492,Car,Holden,Cruze,2025,12141,Petrol,Manual,Coupe,Red,3000,Registered,37179.66,Auckland,Papakura,sold,2025-10-19 17:58:13,2025-11-05 17:58:13,1257,250,57
9652,2602,Car,Nissan,Pathfinder,2018,120454,Diesel,Automatic,Wagon,Blue,3500,Registered,18502.8,Southland,Invercargill,sold,2026-03-22 11:25:05,2026-04-04 11:25:05,321,55,8
9653,2493,SUV,Toyota,Corolla,2014,152257,Hybrid,Manual,Ute,Grey,4000,Registered,12877.05,Auckland,Auckland City,sold,2025-01-13 07:12:54,2025-02-02 07:12:54,1709,307,83
9654,8967,Ute,Toyota,C-HR,2025,12289,LPG,Manual,SUV,Blue,2500,Registered,33385.08,Waikato,Taupo,sold,2024-12-14 04:03:17,2025-01-05 04:03:17,2640,472,98
9655,5643,Car,Ford,Mustang,2014,200756,Petrol,CVT,Hatchback,Bronze,1800,Registered,10835.45,Wellington,Lower Hutt,expired,2024-07-15 21:53:09,NULL,1413,215,79
9656,7170,Boat,Holden,Colorado,2019,113697,Petrol,Automatic,Sedan,White,1200,Imported - Compliance Required,39199.82,Auckland,Manukau,sold,2025-06-23 20:21:18,2025-08-16 20:21:18,1594,131,124
9657,8971,Ute,Mitsubishi,Triton,2024,27110,Petrol,Automatic,SUV,White,2000,Registered,27298.48,Canterbury,Christchurch,expired,2026-06-18 10:13:17,NULL,190,44,13
9658,820,Boat,Nissan,X-Trail,2023,25385,Petrol,Manual,Coupe,Green,1500,Registered,45075.27,Auckland,Auckland City,sold,2025-06-25 15:06:17,2025-07-15 15:06:17,605,88,36
9659,8276,Car,Honda,Fit,2023,28687,Petrol,Automatic,Sedan,Green,2000,Imported - Compliance Required,27152.17,Nelson-Marlborough,Nelson,expired,2024-11-26 08:43:29,NULL,669,70,35
9660,8351,Ute,Toyota,C-HR,2026,0,Hybrid,CVT,Wagon,Blue,1600,Registered,35803.66,Canterbury,Christchurch,withdrawn,2024-04-13 17:41:51,NULL,2577,360,93
9661,6540,Motorcycle,Mitsubishi,Triton,2025,5542,Diesel,Automatic,Wagon,White,600,Registered,14526.05,Auckland,North Shore,sold,2025-01-09 12:58:39,2025-01-13 12:58:39,2780,415,195
9662,6034,SUV,BMW,5 Series,2013,128592,Diesel,Automatic,Convertible,Black,2200,Registered,15351.05,Waikato,Cambridge,sold,2024-12-15 18:27:37,2025-01-25 18:27:37,1072,199,75
9663,1197,Ute,Mazda,CX-3,2013,161320,Diesel,Manual,Ute,Orange,1000,Registered,10811.12,Bay of Plenty,Whakatane,expired,2024-06-02 18:43:51,NULL,3175,749,136
9664,5082,Car,Toyota,Hilux,2021,62235,Petrol,Automatic,Ute,Blue,1500,Imported - Compliance Required,21356.7,Nelson-Marlborough,Blenheim,expired,2024-10-09 07:38:27,NULL,2180,286,94
9665,3323,SUV,Toyota,Yaris,2025,9451,Petrol,CVT,SUV,Black,1500,Registered,35124.94,Bay of Plenty,Rotorua,withdrawn,2024-04-02 19:46:46,NULL,1651,238,87
9666,8098,Motorcycle,Holden,Captiva,2023,9960,Petrol,Automatic,Van,Blue,500,Imported - Compliance Required,11606.59,Auckland,North Shore,sold,2023-10-09 01:26:26,2023-11-24 01:26:26,4520,690,194
9667,8705,Car,Nissan,Navara,2013,121750,Petrol,CVT,SUV,Bronze,4000,On Hold,7665.02,Auckland,Franklin,expired,2025-01-06 03:43:37,NULL,1625,319,41
9668,8423,Ute,Toyota,RAV4,2025,13749,Petrol,Automatic,Ute,White,4000,Registered,36143.08,Auckland,North Shore,expired,2026-01-10 20:24:16,NULL,438,36,26
9669,2550,Car,Toyota,Corolla,2026,0,Hybrid,Automatic,Hatchback,Red,2000,Expired,37375.88,Auckland,North Shore,expired,2025-11-07 06:21:04,NULL,915,101,22
9670,7673,Motorcycle,Kia,Cerato,2012,69164,Petrol,CVT,Wagon,Green,250,Registered,4295.38,Auckland,North Shore,expired,2024-07-29 10:04:44,NULL,1745,269,54
9671,7989,Car,Mazda,CX-30,2018,75359,Petrol,Manual,Coupe,White,1200,Registered,16417.41,Auckland,Waitakere,sold,2025-01-06 11:04:42,2025-01-14 11:04:42,1236,200,74
9672,7437,SUV,Honda,Fit,2016,134018,Petrol,CVT,Sedan,Black,2200,Registered,14744.61,West Coast,Hokitika,sold,2024-08-01 22:26:47,2024-09-10 22:26:47,1454,209,92
9673,2583,SUV,Toyota,Aqua,2017,95650,Diesel,Automatic,Wagon,Black,3500,On Hold,20850.72,Hawkes Bay,Havelock North,expired,2025-09-28 01:53:28,NULL,898,184,38
9674,7304,Car,Mazda,CX-3,2021,45257,Petrol,CVT,Ute,White,4000,Registered,20650.81,Otago,Oamaru,sold,2025-06-07 21:29:00,2025-08-06 21:29:00,1721,338,119
9675,8449,Ute,Subaru,Legacy,2010,235826,Petrol,Manual,Sedan,Grey,1300,Expired,6004.84,Manawatu-Wanganui,Whanganui,withdrawn,2025-10-07 14:59:10,NULL,765,167,51
9676,6818,Car,Suzuki,Swift,2025,17959,Hybrid,Manual,Sedan,Black,1800,Registered,32486.29,Wellington,Upper Hutt,withdrawn,2024-12-11 19:39:24,NULL,2207,412,111
9677,7795,Ute,Hyundai,Santa Fe,2020,92030,Diesel,Manual,Hatchback,Grey,2000,Registered,22747.63,Manawatu-Wanganui,Feilding,sold,2023-09-15 09:37:06,2023-10-04 09:37:06,4849,410,214
9678,8135,Car,Mitsubishi,Triton,2017,72318,Petrol,Automatic,Hatchback,White,1800,Registered,16772.23,Auckland,Waitakere,expired,2023-09-27 22:04:09,NULL,3801,453,210
9679,5765,SUV,Mitsubishi,Pajero,2016,113054,Hybrid,Automatic,SUV,Grey,2500,Registered,13840.39,Auckland,North Shore,expired,2025-07-26 15:00:44,NULL,1799,328,39
9680,6258,SUV,Nissan,X-Trail,2018,88444,Hybrid,Manual,Sedan,Black,2000,Imported - Compliance Required,15995.05,Otago,Queenstown,expired,2026-02-17 10:23:20,NULL,674,87,35
9681,8081,Car,Nissan,Navara,2024,24304,Diesel,Automatic,Sedan,White,1500,Registered,28716.55,Auckland,Papakura,sold,2024-05-03 13:38:22,2024-05-12 13:38:22,2925,371,105
9682,7909,Car,Mitsubishi,Triton,2021,70546,Petrol,CVT,SUV,Grey,2000,Registered,28242.08,Auckland,North Shore,sold,2023-09-29 10:30:04,2023-10-11 10:30:04,2804,478,215
9683,9039,Car,Nissan,Juke,2013,117980,Petrol,Automatic,Van,Grey,1800,Registered,12927.13,Northland,Whangarei,withdrawn,2024-03-19 18:19:35,NULL,2912,484,175
9684,8343,Car,Kia,Seltos,2012,138363,Diesel,Automatic,Convertible,Silver,1300,Registered,2721.03,Waikato,Rotorua,expired,2024-02-24 18:09:01,NULL,2302,409,87
9685,937,Boat,Mitsubishi,Triton,2020,64235,Petrol,Automatic,Ute,Bronze,1500,Registered,43201.75,Auckland,Waitakere,sold,2025-04-20 19:24:49,2025-05-25 19:24:49,1570,389,53
9686,2598,Car,Kia,Cerato,2025,11463,Electric,Automatic,Sedan,White,NULL,Registered,33943.03,Wellington,Kapiti Coast,sold,2024-03-27 06:21:13,2024-04-10 06:21:13,1114,137,39
9687,8821,SUV,Ford,Escape,2014,189398,Petrol,Automatic,Hatchback,Blue,3500,Registered,15825.79,Canterbury,Waimakariri,expired,2024-07-16 20:17:25,NULL,1898,201,116
9688,7999,SUV,Holden,Trax,2018,74666,Petrol,Automatic,Van,Orange,2000,Registered,14727.66,Auckland,Franklin,withdrawn,2023-10-12 05:13:29,NULL,3642,684,116
9689,974,SUV,Hyundai,Ioniq,2011,134960,Petrol,Manual,SUV,Black,1200,Registered,3063.58,Auckland,Auckland City,expired,2026-07-04 03:23:40,NULL,165,31,6
9690,8618,SUV,Ford,Ranger,2021,52692,Diesel,CVT,Hatchback,White,1500,On Hold,29351.46,Auckland,Papakura,withdrawn,2026-02-09 07:44:33,NULL,658,125,39
9691,7741,Van,Mazda,CX-5,2016,153562,Petrol,CVT,Sedan,Silver,2000,Registered,13239.75,Auckland,Manukau,expired,2026-05-25 21:22:17,NULL,352,60,18
9692,8621,Car,Toyota,Corolla,2023,49667,Diesel,Automatic,Hatchback,Black,1000,Registered,33516.31,Auckland,Manukau,sold,2024-12-13 07:25:54,2025-02-02 07:25:54,1879,185,56
9693,3363,SUV,Ford,Escape,2022,40986,Petrol,Automatic,Sedan,Red,1200,Expired,27693.99,Canterbury,Timaru,withdrawn,2026-01-09 07:43:30,NULL,444,103,28
9694,1796,Car,Audi,A4,2018,82636,Electric,Automatic,Sedan,Orange,NULL,Registered,33150.75,Canterbury,Waimakariri,sold,2024-03-14 23:25:19,2024-03-31 23:25:19,2042,456,150
9695,5632,Car,Honda,Civic,2025,8319,Diesel,Automatic,Hatchback,White,1200,Registered,36290.67,Wellington,Upper Hutt,expired,2024-07-19 17:40:51,NULL,2032,415,138
9696,3592,Car,Mazda,BT-50,2026,0,Diesel,CVT,Sedan,White,1000,Registered,34236.59,Waikato,Rotorua,withdrawn,2024-10-13 18:07:37,NULL,3062,468,149
9697,8492,Van,Ford,Falcon,2020,94486,Petrol,Automatic,Wagon,Silver,3000,Registered,27274.02,Auckland,Manukau,sold,2025-04-06 01:18:58,2025-05-08 01:18:58,752,103,27
9698,2765,Car,Subaru,Impreza,2025,8353,Hybrid,Automatic,Wagon,White,3000,On Hold,36366.23,Bay of Plenty,Tauranga,sold,2025-11-26 22:22:15,2026-01-10 22:22:15,857,156,19
9699,8302,Car,Toyota,Yaris,2021,71267,Petrol,Manual,SUV,Black,4000,On Hold,22090.01,Auckland,Franklin,expired,2026-04-18 14:29:39,NULL,500,105,19
9700,8229,Car,Honda,City,2009,223634,Petrol,Automatic,Sedan,Orange,2500,Expired,4805.25,Auckland,Papakura,expired,2023-10-07 00:28:48,NULL,3249,756,67
9701,1288,Car,Mitsubishi,Lancer,2021,73303,Electric,Automatic,Wagon,Grey,NULL,Registered,22892.52,Hawkes Bay,Hastings,sold,2025-11-24 08:30:33,2026-01-08 08:30:33,661,84,34
9702,6888,Car,Mazda,CX-3,2014,202058,Diesel,Manual,Convertible,Black,2200,Registered,11656.15,Hawkes Bay,Havelock North,sold,2025-02-08 06:45:27,2025-03-29 06:45:27,2202,408,158
9703,3860,Motorcycle,Mazda,CX-5,2017,37918,Petrol,Automatic,Hatchback,Blue,900,Registered,5943.94,Taranaki,Stratford,expired,2025-02-22 03:58:18,NULL,2680,327,78
9704,7167,SUV,Hyundai,Santa Fe,2021,88645,Petrol,Automatic,Sedan,Bronze,2000,Expired,24980.96,Waikato,Hamilton,expired,2024-10-18 09:16:32,NULL,1696,362,116
9705,4365,Motorhome,Mitsubishi,Outlander,2026,0,Petrol,Automatic,Hatchback,White,1200,Registered,38224.82,Auckland,Manukau,expired,2024-11-13 12:09:55,NULL,2773,297,169
9706,7933,Van,Honda,Fit,2023,24513,Petrol,Manual,Sedan,Black,1600,Registered,27117.06,Manawatu-Wanganui,Palmerston North,withdrawn,2025-11-14 10:43:07,NULL,520,48,35
9707,7343,Motorhome,Audi,A3,2025,16198,Diesel,CVT,Ute,Black,4000,Registered,42973.27,Waikato,Taupo,sold,2025-10-29 20:44:51,2025-12-05 20:44:51,811,106,40
9708,7159,Car,Mazda,CX-30,2016,137435,Petrol,Automatic,Ute,Gold,1800,Registered,18846.81,Auckland,Franklin,sold,2025-01-07 07:01:22,2025-02-01 07:01:22,773,104,56
9709,7106,SUV,Nissan,X-Trail,2019,97928,Petrol,Automatic,Hatchback,Orange,3500,Registered,22518.4,Auckland,Auckland City,sold,2025-07-19 00:28:48,2025-07-22 00:28:48,1186,189,25
9710,6606,Ute,Honda,Jazz,2016,137381,Petrol,CVT,Hatchback,White,1600,Registered,13733.39,Wellington,Upper Hutt,active,2026-07-10 12:11:07,NULL,165,24,4
9711,6704,Ute,Mazda,BT-50,2025,8336,Diesel,Automatic,Van,Black,4000,Registered,37099.66,Wellington,Wellington City,sold,2026-01-23 09:29:37,2026-02-14 09:29:37,464,45,27
9712,8584,Car,Mitsubishi,Triton,2023,39655,Petrol,CVT,SUV,Orange,3000,Registered,30386.27,Bay of Plenty,Mount Maunganui,sold,2026-06-13 07:00:14,2026-07-02 07:00:14,197,43,8
9713,8924,Ute,Nissan,Qashqai,2022,39924,Electric,Automatic,Ute,Black,NULL,On Hold,26365.35,Auckland,Auckland City,expired,2026-06-17 15:12:53,NULL,137,30,3
9714,5678,Ute,Mercedes-Benz,A-Class,2018,110950,Petrol,CVT,Sedan,Blue,4000,Imported - Compliance Required,26299.49,Auckland,Franklin,sold,2023-12-27 04:44:56,2024-01-11 04:44:56,3830,450,148
9715,7967,Car,Holden,Colorado,2017,152917,Hybrid,Automatic,Van,Orange,4000,Registered,16870.08,Auckland,Manukau,expired,2025-01-18 03:26:27,NULL,907,146,51
9716,6363,Ute,Ford,Focus,2023,42190,Diesel,Manual,Van,Blue,2000,Registered,30297.87,Auckland,Waitakere,sold,2024-01-29 00:15:01,2024-03-23 00:15:01,1660,315,69
9717,5905,Motorcycle,Toyota,Land Cruiser,2010,96034,Petrol,Manual,SUV,White,500,Registered,1500,Auckland,Papakura,expired,2024-07-23 02:18:37,NULL,1516,373,56
9718,8893,Van,Toyota,C-HR,2017,146798,Diesel,Manual,SUV,Gold,1000,On Hold,20195.85,Auckland,Auckland City,sold,2023-09-17 09:54:50,2023-09-20 09:54:50,4589,1079,171
9719,7397,Car,Toyota,Yaris,2025,17765,Petrol,CVT,Hatchback,Green,3500,Registered,36127.32,Canterbury,Christchurch,sold,2024-11-16 19:16:42,2024-12-25 19:16:42,2512,331,79
9720,7236,Car,Subaru,XV,2023,49459,Diesel,Automatic,Ute,Blue,1200,On Hold,28610.4,Canterbury,Timaru,withdrawn,2025-06-26 17:06:13,NULL,846,175,61
9721,6637,Car,Mazda,CX-3,2026,0,Diesel,Automatic,Sedan,Gold,1800,On Hold,32963.09,Manawatu-Wanganui,Levin,sold,2025-02-09 17:34:25,2025-03-11 17:34:25,2735,668,198
9722,7385,SUV,Toyota,Aqua,2022,67748,Diesel,Automatic,Van,Silver,1200,On Hold,24672.3,Otago,Queenstown,sold,2025-01-22 00:38:04,2025-03-16 00:38:04,1373,160,62
9723,2926,Car,Mercedes-Benz,GLC,2022,48124,Petrol,Automatic,Sedan,Green,2200,Registered,33841.89,Auckland,Papakura,withdrawn,2025-02-03 05:39:29,NULL,1646,373,94
9724,7349,Car,Hyundai,Venue,2019,76647,Petrol,Automatic,Sedan,Blue,1600,On Hold,19342.13,Hawkes Bay,Hastings,sold,2026-02-04 11:54:18,2026-03-14 11:54:18,319,73,22
9725,6409,SUV,Subaru,Forester,2018,97027,Petrol,Automatic,Hatchback,Blue,3000,On Hold,16483.63,Wellington,Porirua,withdrawn,2024-05-20 20:22:41,NULL,1174,183,47
9726,5913,SUV,Toyota,Camry,2023,47326,Petrol,Manual,SUV,Black,2000,Registered,27737.47,Auckland,Waitakere,sold,2024-11-06 13:22:14,2024-12-07 13:22:14,2093,458,46
9727,7295,SUV,Mercedes-Benz,E-Class,2021,87387,Hybrid,Manual,SUV,Black,1000,Registered,41705.99,Bay of Plenty,Tauranga,sold,2025-07-16 04:24:29,2025-08-17 04:24:29,1665,199,37
9728,8721,Motorcycle,Honda,Fit,2021,19604,Diesel,Manual,Sedan,Bronze,650,Expired,8173.0,Waikato,Cambridge,expired,2023-09-27 23:33:25,NULL,5149,641,222
9729,7901,Boat,Toyota,Camry,2018,95649,Hybrid,Automatic,Ute,Green,1200,Registered,40524.46,Otago,Queenstown,sold,2024-11-23 20:18:41,2025-01-18 20:18:41,2018,350,105
9730,8953,Car,Mazda,CX-3,2025,10825,Petrol,Automatic,Ute,Silver,1000,Registered,32349.33,Auckland,Franklin,sold,2023-09-26 04:40:11,2023-11-05 04:40:11,3064,442,113
9731,7397,SUV,Honda,City,2014,143990,Hybrid,Automatic,Ute,Silver,2200,Registered,11363.39,Auckland,Waitakere,sold,2025-11-07 13:56:24,2025-12-11 13:56:24,941,115,55
9732,9556,Ute,Nissan,Juke,2022,70301,Petrol,Automatic,Van,Grey,3500,Registered,25981.73,Waikato,Rotorua,sold,2024-12-03 23:23:57,2024-12-13 23:23:57,1519,374,72
9733,6017,Car,Mazda,CX-30,2024,27652,Petrol,Automatic,SUV,White,1200,On Hold,29626.1,Bay of Plenty,Whakatane,sold,2025-11-10 15:46:23,2025-12-03 15:46:23,1157,263,51
9734,9402,Car,Toyota,Corolla,2022,33513,Hybrid,Automatic,Ute,White,1200,Registered,29585.33,Canterbury,Selwyn,expired,2023-12-14 15:02:39,NULL,3718,564,92
9735,5909,Van,Holden,Colorado,2026,0,Petrol,Manual,Ute,White,1200,Registered,34577.91,Wellington,Porirua,expired,2026-05-29 20:39:51,NULL,212,28,15
9736,7944,SUV,Ford,Everest,2023,48690,Petrol,Automatic,Van,Orange,2500,Registered,32458.94,Bay of Plenty,Whakatane,sold,2025-02-03 11:18:18,2025-03-12 11:18:18,1569,241,34
9737,5190,Car,Holden,Astra,2014,116965,Diesel,Manual,Sedan,Blue,3000,Registered,11630.81,Wellington,Upper Hutt,active,2026-07-20 01:46:17,NULL,80,8,5
9738,7307,Car,Holden,Trax,2018,89974,Petrol,Manual,Wagon,Blue,2000,Registered,22016.69,Wellington,Wellington City,expired,2024-08-09 03:01:40,NULL,2877,238,74
9739,8147,Car,Ford,Everest,2015,184162,Petrol,Automatic,Wagon,Grey,4000,On Hold,9215.99,Bay of Plenty,Tauranga,sold,2025-04-21 12:37:18,2025-05-27 12:37:18,1655,257,116
9740,9715,Car,Honda,City,2012,179598,Diesel,Automatic,SUV,Gold,2000,Expired,4766.27,Wellington,Porirua,withdrawn,2023-10-05 12:41:48,NULL,1848,461,104
9741,8912,Car,Hyundai,Santa Fe,2019,113072,Petrol,Manual,Van,Blue,1800,Registered,18512.1,Auckland,Waitakere,withdrawn,2025-12-06 20:30:18,NULL,931,181,68
9742,8779,Boat,Ford,Escape,2023,35016,Hybrid,CVT,Sedan,Green,1200,Registered,47122.36,Waikato,Hamilton,expired,2024-03-11 00:56:04,NULL,2663,426,120
9743,7225,Car,Toyota,Yaris,2021,58105,Diesel,Manual,Ute,Black,2500,Registered,26769.81,Otago,Wanaka,sold,2025-07-27 07:23:16,2025-08-11 07:23:16,1600,305,46
9744,733,Car,Mazda,CX-30,2025,12306,Petrol,Automatic,SUV,Orange,1300,Imported - Compliance Required,29801.89,Gisborne,Gisborne,sold,2026-02-18 18:50:21,2026-04-02 18:50:21,537,78,28
9745,7110,Motorcycle,Ford,Ranger,2020,20692,Petrol,Automatic,Ute,Green,500,Registered,8361.29,Canterbury,Ashburton,sold,2023-11-13 16:16:26,2023-11-19 16:16:26,4164,593,130
9746,8132,Car,Mazda,BT-50,2022,48780,Diesel,Manual,Hatchback,Black,1000,Registered,28304.17,Wellington,Porirua,sold,2025-11-01 16:04:21,2025-11-08 16:04:21,1211,243,90
9747,7024,Car,Suzuki,Vitara,2023,53630,Petrol,Automatic,Van,White,1200,Registered,33361.34,Canterbury,Christchurch,expired,2025-01-26 04:59:45,NULL,2526,498,194
9748,6208,Ute,Toyota,Camry,2023,40771,Hybrid,Automatic,Ute,Silver,1300,Expired,26499.43,Auckland,Waitakere,expired,2026-05-07 04:30:24,NULL,238,41,15
9749,1060,Ute,Subaru,XV,2019,72595,Electric,Automatic,SUV,Red,NULL,Registered,17969.86,Canterbury,Ashburton,expired,2023-11-10 21:50:14,NULL,3038,566,233
9750,8159,SUV,Holden,Trax,2022,40252,Petrol,Automatic,Convertible,Black,2200,Expired,27447.49,Auckland,Papakura,sold,2024-08-09 02:27:52,2024-09-07 02:27:52,1365,134,34
9751,8137,Boat,Toyota,Corolla,2020,74226,Petrol,CVT,Sedan,Grey,1600,Registered,33386.89,Bay of Plenty,Mount Maunganui,sold,2025-03-29 19:37:01,2025-04-12 19:37:01,2432,419,85
9752,7745,Car,Mazda,CX-5,2022,53043,Diesel,Manual,Van,Silver,4000,Registered,31703.38,Auckland,Waitakere,expired,2024-05-24 07:33:47,NULL,1499,156,45
9753,5002,Ute,Mercedes-Benz,C-Class,2011,165955,Petrol,Manual,Wagon,Grey,2000,Registered,8816.96,Manawatu-Wanganui,Whanganui,expired,2025-11-21 06:42:28,NULL,403,52,8
9754,8547,Car,Mazda,CX-9,2023,50405,Petrol,Automatic,SUV,Silver,1000,Registered,33831.13,Auckland,North Shore,sold,2025-10-25 11:21:03,2025-11-12 11:21:03,539,61,11
